x,y,color,octave,scale,histogram
6,1369,0,0,0,3.8767899501165575,3.7565681981970096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06706373081694414,1.3541464903981926
7,1369,0,0,0,3.780196342236384,1.506308559746174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3937834438016574,2.82896772604924
21,38,0,0,0,0.0,0.0,0.0,12.152495925929308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,40,0,0,0,0.0,0.0,0.0,10.424538613962408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,21,0,0,0,0.0,0.0,3.0644613683897197,9.812026508156787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,26,0,0,0,0.0,0.0,4.945060647464805,8.661551198998195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1442,0,0,0,0.0,0.0,0.0,2.6417465727488527,2.710831856076509,3.6936074998548794,0.0,0.0,0.0,0.0,0.0,0.0
30,1443,0,0,0,0.0,0.0,0.253787358776465,4.161753021232446,2.2004817124492084,1.9426617920759555,0.0,0.0,0.0,0.0,0.0,0.0
31,1423,0,0,0,0.0,4.77885858293871,6.341073157399587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1425,0,0,0,0.0,1.039247161159002,11.025399462235958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1426,0,0,0,0.0,0.4847082808528565,13.226936531841002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1427,0,0,0,0.0,0.0,14.979459783998411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1427,0,0,0,0.0,0.0,11.910060675912607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1428,0,0,0,0.0,0.0,13.254010533161942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1430,0,0,0,0.0,0.0,12.223848805471142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1431,0,0,0,0.0,0.0,13.163147031287147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1433,0,0,0,0.0,0.0,11.46360190239293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1434,0,0,0,0.0,0.0,10.516508531129242,1.4340873962479328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1435,0,0,0,0.0,0.0,8.728320850522902,3.405649862848962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1736,0,0,0,2.395762856873402,0.5756680780154361,0.0,0.028103059814069947,0.0,0.0,2.420611107748174,0.13564664144000116,0.0,0.0,0.0,0.0
49,1736,0,0,0,1.513195591028806,0.6385153099734433,0.0,0.02576644090298759,0.03490810961335485,0.46501413812354375,2.869980458140825,0.0,0.0,0.0,0.0,0.0
136,604,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.446717733669313,0.5645640702108445,0.0,0.07293860265860422
136,605,0,0,0,0.0,0.018018733954446208,0.0,0.0,0.0,0.0,0.0,0.0,11.63054694317778,0.7171422824045877,0.0,0.08577321806635214
137,594,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886045345894702,14.357390851973262,0.0,0.0
137,595,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37719280473848704,15.026906531785505,0.0,0.0
137,596,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5963711384632646,15.56282471705998,0.0,0.0
137,598,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9170085105049992,15.394720511607888,0.0,0.0
137,599,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.339231114071567,15.379844312269668,0.0,0.0
137,607,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05080778065184724,15.498691659962864,0.42576278289626723,0.0,0.0
137,608,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06592160097626935,14.801121303633094,0.22084807290322533,0.0,0.0
137,609,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09147574803098919,13.933200799537046,0.08308628548698223,0.0,0.0
138,590,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.691122914692576,0.0,0.0
138,591,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.940298151886676,0.0,0.0
138,592,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.980154160607807,0.0,0.0
138,614,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.502932722191966,0.22540733003422603,0.0,0.0
139,586,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.510785862614528,0.0,0.0
139,587,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.383188506093912,0.0,0.0
139,588,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.106399708989336,0.0,0.0
139,614,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.195288307341926,0.08308628548698223,0.0,0.0
139,616,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14725718573692,0.2689432859830729,0.0,0.0
140,585,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.624884359713493,1.0736960396879187,0.0
140,586,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.611403599282642,0.0,0.0
140,618,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64189964190173,0.17377014044880418,0.0,0.0
140,620,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.524668369978768,0.2537341437445022,0.0,0.0
141,621,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.919377335341633,0.0,0.0,0.0
141,622,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.655359747221965,0.0,0.0,0.0
