x,y,color,octave,scale,histogram
67,113,0,0,0,0.0,0.2628696139079545,0.3417335075574488,0.8732111293187224,2.1919256465307937,1.904357051913508,2.321850075083791,1.5895887732469978,1.5219077945629398,0.7831080179985836,0.0,0.19826748917130232
169,110,0,0,0,0.0,0.0,1.814145142261117,7.617742413356593,5.462136196185249,6.545949814088875,0.0,0.0,0.0,0.0,0.0,0.0
171,122,0,0,0,0.0,0.0,18.583039783032753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,123,0,0,0,0.0,0.0,19.677206536180545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,124,0,0,0,0.0,0.0,20.73902688731304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,125,0,0,0,0.0,0.0,21.73827870091067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,129,0,0,0,0.0,0.0,20.28212534522617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,130,0,0,0,0.0,0.0,21.244807068135206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,133,0,0,0,0.0,0.0,18.713543532824943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,134,0,0,0,0.0,0.0,19.836259118859683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,150,0,0,0,0.0,0.0,19.99862743455383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,151,0,0,0,0.0,0.0,20.99597051888848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,156,0,0,0,0.0,0.0,20.493086116392735,0.2956646832548798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,161,0,0,0,0.0,0.0,20.327109868715215,0.08308628548698223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,162,0,0,0,0.0,0.0,21.44866808373148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,167,0,0,0,0.0,0.0,20.640603647786335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,168,0,0,0,0.0,0.0,21.69543296026633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,177,0,0,0,5.273542681361513,13.931600368961885,6.435626997898863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,188,0,0,0,0.0,0.0,15.615761507576117,1.2810583972414638,0.08585868689637366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,128,1,0,0,0.22225465871841138,0.0,0.32812236109138915,0.5557131094203736,1.05152676318995,2.016429114326414,1.2807336624920003,2.232244789870186,2.9046392077162,1.6450556692825367,0.3628038991651981,0.0
168,110,1,0,0,0.0,0.0,3.6927947129964194,9.709995174986279,4.829739277598379,4.1876288789232685,0.0,0.0,0.0,0.0,0.0,0.0
171,124,1,0,0,0.0,0.0,19.387052702962972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,177,1,0,0,5.014723821701553,12.90972976541198,6.475442038139352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,188,1,0,0,0.0,0.0,15.003527542543813,1.195603981768164,0.08489237574879849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,128,2,0,0,0.2452717587644528,0.0,0.3260475990479923,0.5606630911167837,1.0713676702912176,2.014681407344694,1.2807336624920003,2.826302794506487,2.321320898660452,1.6719555960633732,0.38091929586168,0.0
168,110,2,0,0,0.0,0.0,3.509338867445347,8.122279472211867,5.8073294715440475,4.147990648790877,0.0,0.0,0.0,0.0,0.0,0.0
169,110,2,0,0,0.0,0.0,1.646235152806643,5.928447904806496,5.085566155599974,7.534795858090266,0.0,0.0,0.0,0.0,0.0,0.0
181,177,2,0,0,4.719122118514814,13.417164797553715,4.965135460934428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,129,0,0,1,0.5348028001249854,0.1748781766226287,0.1302062075582433,0.22583500187013222,0.4808207645360915,0.49553467221015424,0.6205591780327483,0.4013365658350748,0.2555705494616457,0.5980639408890963,0.5759563568987411,0.4176652304234151
72,144,0,0,1,0.46987412288548625,0.23001809361328865,0.1528635055170388,0.21357484426155743,0.31245720342035527,0.516972985189107,0.47709929592724043,0.6832428505366609,0.3897179271820607,0.3862848991410741,1.104968526895976,0.25777394661097686
75,159,0,0,1,0.45222521549333317,0.15902782617152159,0.07623395670283895,0.16374665381824866,0.2665720304687815,0.5163069746081841,0.40694748168680733,0.7745634163512265,0.5088836010314621,0.9115581177429224,0.7180628661122085,0.37701229392881874
77,174,0,0,1,0.37960003437304046,0.3281288747695578,0.06549870334382847,0.21179288621321846,0.3981916666916462,0.5448716973166884,0.4947596457783311,0.6941730900942549,0.6537955634892388,0.3756348762749384,0.5846440744727315,0.43293764775038945
78,109,0,0,1,0.18164977025730958,0.26723613191255613,0.2157578109304908,0.6601463899364866,0.8874986918208106,0.6162081754311193,0.8816258083516809,0.7286570228686412,0.37729197412199617,0.5421688719552727,0.3240782328993658,0.2165158634056894
78,110,0,0,1,0.34766107143951197,0.5018192854986725,0.24576231416073394,0.6627406204672288,0.7239844457096949,0.35369535297178917,0.42306764895449234,0.550715682441277,0.36820408161691287,0.5915121019391891,0.6106507017588244,0.5318740874044969
79,189,0,0,1,0.25304119419805593,0.4681555398713679,0.15921171287292135,0.28650477487958464,0.5576432445651485,0.43858246302483656,0.8314111253172437,0.786849427325972,0.2520625570849961,0.2512678903388721,0.5291824028726202,0.3642878133616477
81,125,0,0,1,0.40878655401471853,0.5112255791680792,0.2885889901648404,0.6815929746321351,0.6787532251085272,0.3149372395087064,0.5701890919375568,0.8500130700730817,0.4672586504963485,0.921160869330228,0.7805299704869739,0.5760154151088226
