x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38
0.00111601,0.00114917,0.00122427,0.00046579,0.00165942,0.00122448,0.00110264,0.00005844,0.00128892,0.00092111,0.00098661,0.00134614,0.00042045,0.00122546,0.00134038,0.00000000,0.00132573,0.00101380,0.00093861,0.00027737,0.00147462,0.00134691,0.00160267,0.00000000,0.00239084,0.00191543,0.00178205,0.00061877,0.00213841,0.00118005,0.00100133,0.00000000,405.00000000,1620.00000000,1.00000000,2.00000000,405.00000000,0.55458748
0.00131383,0.00093970,0.00081418,0.00043888,0.00159390,0.00136254,0.00186448,0.00000000,0.00222462,0.00219911,0.00210795,0.00268555,0.00075948,0.00166191,0.00142260,0.00000000,0.00101006,0.00100057,0.00105131,0.00052061,0.00176473,0.00119440,0.00107097,0.00000000,0.00158115,0.00106036,0.00129604,0.00039962,0.00197009,0.00139908,0.00132678,0.00000000,751.00000000,1603.00000000,1.00000000,2.00000000,751.00000000,0.57760936
0.00095459,0.00085303,0.00078997,0.00036289,0.00133517,0.00101820,0.00118705,0.00000000,0.00194872,0.00159518,0.00176608,0.00233834,0.00060661,0.00175522,0.00157490,0.00000000,0.00129661,0.00106574,0.00115381,0.00063398,0.00214528,0.00155249,0.00168051,0.00000000,0.00196617,0.00166178,0.00170205,0.00055506,0.00216542,0.00137636,0.00118461,0.00000000,294.00000000,1680.00000000,1.00000000,2.00000000,294.00000000,0.55418783
0.00089267,0.00081833,0.00074991,0.00030907,0.00108525,0.00084898,0.00090407,0.00000000,0.00141917,0.00118609,0.00147988,0.00223870,0.00054506,0.00197258,0.00201062,0.00000000,0.00260196,0.00174049,0.00164091,0.00056100,0.00225830,0.00159324,0.00165672,0.00000000,0.00188071,0.00160500,0.00145858,0.00054037,0.00182599,0.00118556,0.00110814,0.00000000,770.00000000,1559.00000000,1.00000000,2.00000000,770.00000000,0.59324855
0.00137279,0.00115510,0.00112284,0.00049679,0.00157355,0.00103068,0.00094454,0.00000000,0.00111667,0.00098949,0.00113636,0.00174722,0.00052894,0.00137829,0.00143959,0.00000000,0.00132395,0.00117299,0.00106990,0.00043805,0.00159784,0.00122621,0.00128703,0.00000000,0.00179992,0.00137800,0.00140986,0.00044168,0.00182817,0.00118740,0.00106423,0.00000000,996.00000000,1512.00000000,1.00000000,2.00000000,996.00000000,0.50450528
-0.00313744,-0.00251836,-0.00232247,-0.00087781,-0.00310029,-0.00184106,-0.00172433,0.00000000,-0.00199427,-0.00209339,-0.00211825,-0.00309818,-0.00093549,-0.00180096,-0.00172325,0.00000000,-0.00157620,-0.00198679,-0.00214630,-0.00106787,-0.00379040,-0.00271846,-0.00300589,0.00000000,-0.00312780,-0.00290975,-0.00268671,-0.00114582,-0.00389862,-0.00260088,-0.00265820,0.00000000,89.00000000,2028.00000000,1.00000000,2.00000000,89.00000000,0.52687520
0.00086252,0.00056880,0.00053060,0.00037120,0.00136796,0.00119457,0.00148280,0.00000000,0.00185176,0.00158540,0.00167190,0.00222706,0.00060259,0.00173817,0.00167836,0.00000000,0.00170407,0.00113995,0.00092849,0.00033103,0.00139908,0.00115332,0.00137185,0.00000000,0.00194751,0.00153883,0.00160691,0.00047020,0.00212959,0.00146523,0.00128223,0.00000000,889.00000000,1546.00000000,1.00000000,2.00000000,889.00000000,0.57543856
0.00284121,0.00243639,0.00212932,0.00078453,0.00274009,0.00193275,0.00218991,0.00000000,0.00223111,0.00226296,0.00220314,0.00318003,0.00079260,0.00251204,0.00240347,0.00000000,0.00338043,0.00269050,0.00287410,0.00104804,0.00400608,0.00249640,0.00222932,0.00000000,0.00192687,0.00164581,0.00164618,0.00087021,0.00297279,0.00214746,0.00238017,0.00000000,891.00000000,2296.00000000,1.00000000,2.00000000,891.00000000,0.51935834
0.00094899,0.00088971,0.00124352,0.00063982,0.00236100,0.00170915,0.00176419,0.00000000,0.00196192,0.00143675,0.00121395,0.00166084,0.00040146,0.00090969,0.00093037,0.00000000,0.00123692,0.00110728,0.00104923,0.00040369,0.00158753,0.00124120,0.00144822,0.00000000,0.00181601,0.00142749,0.00142924,0.00031633,0.00169742,0.00126094,0.00101408,0.00000000,1352.00000000,1925.00000000,1.00000000,2.00000000,1352.00000000,0.55575353
0.00342408,0.00438719,0.00458084,0.00199360,0.00732590,0.00540855,0.00547600,0.00000000,0.00659753,0.00515077,0.00474035,0.00661054,0.00200545,0.00394037,0.00420244,0.00000000,0.00393361,0.00451096,0.00439947,0.00204779,0.00691691,0.00500786,0.00536392,0.00012484,0.00552997,0.00488579,0.00403711,0.00191787,0.00545875,0.00304641,0.00346930,0.00000000,1452.00000000,1575.00000000,1.00000000,2.00000000,1452.00000000,0.50767601
0.00166931,0.00167295,0.00169218,0.00066160,0.00249455,0.00187883,0.00185381,0.00000000,0.00227349,0.00170033,0.00174027,0.00234324,0.00058294,0.00155736,0.00133664,0.00000000,0.00098679,0.00049438,0.00046658,0.00020460,0.00106989,0.00106801,0.00128048,0.00000000,0.00192570,0.00161325,0.00164827,0.00060524,0.00231080,0.00149346,0.00153124,0.00000000,1721.00000000,2451.00000000,1.00000000,2.00000000,1721.00000000,0.58976537
0.00136105,0.00119470,0.00121674,0.00055718,0.00193857,0.00132724,0.00141806,0.00000000,0.00162224,0.00149153,0.00144989,0.00187726,0.00051943,0.00112971,0.00090681,0.00000000,0.00053601,0.00047275,0.00057040,0.00028154,0.00120197,0.00106525,0.00116027,0.00000000,0.00184370,0.00131982,0.00143029,0.00043468,0.00196248,0.00129336,0.00118992,0.00000000,1999.00000000,2417.00000000,1.00000000,2.00000000,1999.00000000,0.57363939
0.00296449,0.00313484,0.00302873,0.00139231,0.00440918,0.00277871,0.00271793,0.00000000,0.00266380,0.00250312,0.00258348,0.00385202,0.00109355,0.00277669,0.00285696,0.00000000,0.00315754,0.00264442,0.00253790,0.00102951,0.00386889,0.00279408,0.00306397,0.00000000,0.00377320,0.00330773,0.00307791,0.00119639,0.00406254,0.00254827,0.00261940,0.00000000,2355.00000000,913.00000000,1.00000000,2.00000000,2355.00000000,0.49191105
0.00255415,0.00218807,0.00233835,0.00079305,0.00348122,0.00264545,0.00259996,0.00000000,0.00356221,0.00261051,0.00268979,0.00353774,0.00088998,0.00259487,0.00260250,0.00000000,0.00288743,0.00251136,0.00243947,0.00089323,0.00333363,0.00240280,0.00237016,0.00000000,0.00258716,0.00203027,0.00184779,0.00072259,0.00259427,0.00183811,0.00196469,0.00000000,2599.00000000,2710.00000000,1.00000000,2.00000000,2599.00000000,0.51334149
0.00078803,0.00068415,0.00069041,0.00048336,0.00173829,0.00149578,0.00189663,0.00000000,0.00263366,0.00228093,0.00234352,0.00314118,0.00076750,0.00214971,0.00201941,0.00005773,0.00204286,0.00158397,0.00142137,0.00057036,0.00204390,0.00151082,0.00158977,0.00000000,0.00227591,0.00179021,0.00185315,0.00058647,0.00239325,0.00150741,0.00127283,0.00000000,4192.00000000,2755.00000000,1.00000000,2.00000000,4192.00000000,0.58470136
0.00133136,0.00134596,0.00138439,0.00063668,0.00221063,0.00160132,0.00185426,0.00000000,0.00224558,0.00225765,0.00233929,0.00335356,0.00085508,0.00247505,0.00223079,0.00000000,0.00238304,0.00154663,0.00154455,0.00058000,0.00255296,0.00198077,0.00218754,0.00000000,0.00281040,0.00228432,0.00213316,0.00077702,0.00267278,0.00153666,0.00131724,0.00000000,4750.00000000,2649.00000000,1.00000000,2.00000000,4750.00000000,0.54075682
0.00111736,0.00097954,0.00093423,0.00045144,0.00168391,0.00131547,0.00149052,0.00000000,0.00204015,0.00166427,0.00169579,0.00226858,0.00058314,0.00139261,0.00116580,0.00000000,0.00083434,0.00054801,0.00055722,0.00028516,0.00123771,0.00111663,0.00138492,0.00000000,0.00182345,0.00160561,0.00153468,0.00049930,0.00193005,0.00128660,0.00122248,0.00000000,4661.00000000,2882.00000000,1.00000000,2.00000000,4661.00000000,0.57986951
0.00109813,0.00105846,0.00112932,0.00052017,0.00187402,0.00144421,0.00152763,0.00000000,0.00182787,0.00157785,0.00145758,0.00183587,0.00046405,0.00103473,0.00090814,0.00000000,0.00079378,0.00083790,0.00095611,0.00044385,0.00178881,0.00145768,0.00153662,0.00000000,0.00212277,0.00152298,0.00147918,0.00044551,0.00174295,0.00106400,0.00094675,0.00000000,4695.00000000,1381.00000000,1.00000000,2.00000000,4695.00000000,0.55189389
0.00448240,0.00489836,0.00482293,0.00183041,0.00708789,0.00546080,0.00544992,0.00000000,0.00728571,0.00527990,0.00521950,0.00704643,0.00182162,0.00488494,0.00501960,0.00000000,0.00589698,0.00513850,0.00511928,0.00182024,0.00745053,0.00542594,0.00567704,0.00000000,0.00615645,0.00565978,0.00502947,0.00228288,0.00697392,0.00449098,0.00492085,0.00000000,4674.00000000,2090.00000000,1.00000000,2.00000000,4674.00000000,0.49578536
0.00079937,0.00065672,0.00081456,0.00045900,0.00172812,0.00136219,0.00143657,0.00000000,0.00190626,0.00125949,0.00127764,0.00143273,0.00029563,0.00101840,0.00090211,0.00000000,0.00073387,0.00069508,0.00084079,0.00047010,0.00195598,0.00160980,0.00173195,0.00000000,0.00211204,0.00141746,0.00140083,0.00039796,0.00177596,0.00111782,0.00092997,0.00000000,4793.00000000,2719.00000000,1.00000000,2.00000000,4793.00000000,0.59804577
0.00076001,0.00078949,0.00092362,0.00042773,0.00168995,0.00135751,0.00139614,0.00000000,0.00204563,0.00145256,0.00149649,0.00187104,0.00042724,0.00107306,0.00079447,0.00000000,0.00061146,0.00050817,0.00065321,0.00039154,0.00151913,0.00124650,0.00145169,0.00004482,0.00179621,0.00153465,0.00145918,0.00052449,0.00183480,0.00104946,0.00087161,0.00000000,4726.00000000,1414.00000000,1.00000000,2.00000000,4726.00000000,0.59361959
0.00262985,0.00212655,0.00177891,0.00074828,0.00227008,0.00137460,0.00153635,0.00000000,0.00195761,0.00205146,0.00215819,0.00316503,0.00074218,0.00225126,0.00221714,0.00000000,0.00278685,0.00227804,0.00201640,0.00084051,0.00264984,0.00161800,0.00172523,0.00000000,0.00197920,0.00197705,0.00205785,0.00074133,0.00299004,0.00228398,0.00234187,0.00000000,5132.00000000,3038.00000000,1.00000000,2.00000000,5132.00000000,0.51018536
0.00138342,0.00086520,0.00080390,0.00031441,0.00145643,0.00121234,0.00144524,0.00000000,0.00185484,0.00160931,0.00145994,0.00181240,0.00037241,0.00087476,0.00066553,0.00000000,0.00078763,0.00072067,0.00080783,0.00036201,0.00153689,0.00128455,0.00151889,0.00000000,0.00193934,0.00159668,0.00160595,0.00047580,0.00212725,0.00150834,0.00134543,0.00000000,5364.00000000,2581.00000000,1.00000000,2.00000000,5364.00000000,0.58690226
0.00208486,0.00250691,0.00273757,0.00165158,0.00557310,0.00412472,0.00469669,0.00000000,0.00491158,0.00443661,0.00425007,0.00558545,0.00164163,0.00361041,0.00365671,0.00000000,0.00380642,0.00403321,0.00423491,0.00186149,0.00691283,0.00520135,0.00540579,0.00000000,0.00678723,0.00522327,0.00477922,0.00173085,0.00568132,0.00305105,0.00263535,0.00000000,36.00000000,2257.00000000,1.00000000,2.00000000,6276.00000000,0.54788899
0.00330541,0.00374857,0.00385634,0.00155964,0.00572548,0.00415269,0.00421027,0.00000000,0.00413297,0.00361158,0.00290494,0.00378428,0.00111473,0.00248788,0.00271606,0.00000000,0.00335791,0.00319960,0.00353779,0.00124609,0.00553414,0.00409969,0.00396426,0.00000000,0.00498203,0.00337980,0.00295445,0.00104873,0.00357006,0.00231798,0.00268492,0.00000000,346.00000000,1661.00000000,1.00000000,2.00000000,6586.00000000,0.53087300
0.00144278,0.00132916,0.00135079,0.00043504,0.00187399,0.00150997,0.00159924,0.00000000,0.00182991,0.00141511,0.00108664,0.00114633,0.00025406,0.00052545,0.00061983,0.00000000,0.00101138,0.00125345,0.00145855,0.00061096,0.00238987,0.00170309,0.00167265,0.00000000,0.00182241,0.00124662,0.00101796,0.00032927,0.00121934,0.00092146,0.00109916,0.00000000,401.00000000,1581.00000000,1.00000000,2.00000000,6641.00000000,0.58180535
0.00077534,0.00101683,0.00121966,0.00051127,0.00198900,0.00157085,0.00161763,0.00000000,0.00180109,0.00135576,0.00116653,0.00132676,0.00034055,0.00083344,0.00096123,0.00000000,0.00135105,0.00137092,0.00146978,0.00044245,0.00202146,0.00160937,0.00151903,0.00000000,0.00213439,0.00140933,0.00126847,0.00040959,0.00136526,0.00070539,0.00062184,0.00000000,824.00000000,2843.00000000,1.00000000,2.00000000,7064.00000000,0.57218951
0.00149711,0.00170612,0.00179981,0.00075308,0.00272308,0.00186840,0.00173461,0.00000000,0.00171839,0.00092273,0.00081754,0.00117094,0.00037433,0.00111112,0.00130268,0.00000000,0.00127815,0.00136681,0.00132308,0.00070316,0.00208188,0.00138193,0.00141687,0.00000000,0.00151452,0.00133585,0.00104238,0.00039361,0.00126728,0.00088939,0.00112896,0.00000000,947.00000000,1735.00000000,1.00000000,2.00000000,7187.00000000,0.55396354
0.00115185,0.00131710,0.00155703,0.00057710,0.00234637,0.00187563,0.00194638,0.00000000,0.00227833,0.00177541,0.00137610,0.00158999,0.00036519,0.00091456,0.00109645,0.00000000,0.00136479,0.00123991,0.00126441,0.00049021,0.00191359,0.00145600,0.00153722,0.00000000,0.00163947,0.00124367,0.00104633,0.00037197,0.00122984,0.00077224,0.00072130,0.00000000,1012.00000000,1805.00000000,1.00000000,2.00000000,7252.00000000,0.57030231
0.00098178,0.00091796,0.00121853,0.00057400,0.00240360,0.00196423,0.00220990,0.00000000,0.00259797,0.00216490,0.00175413,0.00193442,0.00039334,0.00087012,0.00088222,0.00000000,0.00140078,0.00150632,0.00164609,0.00054308,0.00243152,0.00189505,0.00189180,0.00000000,0.00279806,0.00214458,0.00209952,0.00075211,0.00256651,0.00136936,0.00101530,0.00000000,1249.00000000,1401.00000000,1.00000000,2.00000000,7489.00000000,0.59354794
0.00106199,0.00117585,0.00136764,0.00054219,0.00221250,0.00153931,0.00144530,0.00000000,0.00177520,0.00114956,0.00101861,0.00124447,0.00034090,0.00074386,0.00074144,0.00000000,0.00068368,0.00097727,0.00118614,0.00056364,0.00215878,0.00171297,0.00181770,0.00000000,0.00198285,0.00155965,0.00125228,0.00050000,0.00145610,0.00066932,0.00066014,0.00000000,1372.00000000,1285.00000000,1.00000000,2.00000000,7612.00000000,0.59359282
0.00177632,0.00162465,0.00163656,0.00043847,0.00214610,0.00172217,0.00161800,0.00000000,0.00217143,0.00139590,0.00120474,0.00127595,0.00030670,0.00071682,0.00077596,0.00000000,0.00076410,0.00094313,0.00099580,0.00047215,0.00155408,0.00104914,0.00094149,0.00000000,0.00115578,0.00084901,0.00090330,0.00034232,0.00145333,0.00115444,0.00132916,0.00000000,1449.00000000,1543.00000000,1.00000000,2.00000000,7689.00000000,0.59013915
0.00135246,0.00136411,0.00150223,0.00057773,0.00218439,0.00161195,0.00162764,0.00000000,0.00227705,0.00184515,0.00187074,0.00262310,0.00069037,0.00157368,0.00135477,0.00000000,0.00118124,0.00121224,0.00130400,0.00063517,0.00200940,0.00165560,0.00196343,0.00000000,0.00196300,0.00197285,0.00166775,0.00069682,0.00189920,0.00101487,0.00096077,0.00000000,1478.00000000,1459.00000000,1.00000000,2.00000000,7718.00000000,0.52363199
0.00155429,0.00133922,0.00131159,0.00038904,0.00166578,0.00126856,0.00121474,0.00000000,0.00140508,0.00120312,0.00129979,0.00213736,0.00061127,0.00202517,0.00227738,0.00000000,0.00287159,0.00194737,0.00208374,0.00069608,0.00336755,0.00239511,0.00242371,0.00000000,0.00276948,0.00214599,0.00194621,0.00079668,0.00261199,0.00155947,0.00147871,0.00000000,1481.00000000,2717.00000000,1.00000000,2.00000000,7721.00000000,0.57764941
0.00047175,0.00082421,0.00111959,0.00052527,0.00197537,0.00157569,0.00164817,0.00000000,0.00199058,0.00163632,0.00151168,0.00196817,0.00050583,0.00103650,0.00085680,0.00000000,0.00090287,0.00104354,0.00121646,0.00054945,0.00201062,0.00148334,0.00144794,0.00000000,0.00202528,0.00152421,0.00146072,0.00052698,0.00162382,0.00067786,0.00039144,0.00000000,1519.00000000,1216.00000000,1.00000000,2.00000000,7759.00000000,0.59622830
0.00087075,0.00111716,0.00126133,0.00046683,0.00198003,0.00146925,0.00151457,0.00000000,0.00203454,0.00149599,0.00123794,0.00146523,0.00035445,0.00085533,0.00102961,0.00000000,0.00126331,0.00149158,0.00148802,0.00052505,0.00203413,0.00160828,0.00166680,0.00000000,0.00177731,0.00139712,0.00094318,0.00035617,0.00072225,0.00035998,0.00048997,0.00000000,1633.00000000,1604.00000000,1.00000000,2.00000000,7873.00000000,0.59839892
0.00166258,0.00166341,0.00178056,0.00070228,0.00263321,0.00177021,0.00168210,0.00000000,0.00129111,0.00087543,0.00069608,0.00105665,0.00038118,0.00090977,0.00117363,0.00000000,0.00159125,0.00165281,0.00178801,0.00061854,0.00262277,0.00197499,0.00192308,0.00000000,0.00211920,0.00129342,0.00100910,0.00028894,0.00121586,0.00092353,0.00112998,0.00000000,1622.00000000,1323.00000000,1.00000000,2.00000000,7862.00000000,0.59829354
