x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
-0.0020632423,-0.0009523403,-0.0010965813,-6.51922e-5,-0.0016399005,-0.000783391,-0.00031644746,0.0,-0.0025908742,0.00090442377,-0.0010411858,-0.0019252193,-0.00023034647,-0.0014111737,-0.0011120767,0.0,0.0013068379,0.0042026103,0.0078121466,0.003116475,0.015029652,0.012017977,0.011092925,0.0,0.017791124,0.010444939,0.009474311,0.002700637,0.007965729,0.0018691702,-0.0004006776,0.0
0.013052885,0.0054128864,0.0022648596,0.0012795244,-0.00091034884,-0.0013350929,-0.00096913066,0.0,-0.002553773,-0.00040771445,-0.00071946497,-0.001396953,-1.801597e-5,-0.00068731,-0.00035088471,0.0,-0.0025446527,-0.00082245306,-0.0013912385,-0.00039111395,-0.0015701598,0.00067801564,0.0033736709,0.0,0.010739785,0.010306842,0.01202841,0.0030551283,0.016632121,0.012356348,0.010907898,0.0
-0.0018525587,-0.0009699374,-0.0010794356,-6.559355e-5,-0.0015769337,-0.0007406955,-0.00028501212,0.0,-0.0011262596,-0.00035476356,-0.00090822845,-0.0017746522,-0.00016380835,-0.0013383345,-0.0012239759,0.0,0.00017452678,0.00277397,0.0065668216,0.0028604106,0.014443233,0.011905139,0.011196844,0.0,0.018171303,0.010728338,0.010016991,0.002801766,0.008747667,0.002301061,-0.00024921316,0.0
-0.0027292483,-0.0003628531,-0.0007446674,-2.0647902e-5,-0.0015303867,-0.0008250338,-0.0005087094,0.0,-0.002739517,-0.0011386352,-0.0012744075,-0.00013681085,0.0017093958,0.0035749061,0.006718423,0.0,0.014455266,0.010913751,0.012318692,0.0028568965,0.016489837,0.011592049,0.009613475,0.0,0.00924069,0.0021821335,-0.0001051437,-0.00044165965,-0.001972061,-0.001464258,-0.0007971589,0.0
0.011455442,0.0039246883,0.0010599123,-0.00028243498,-0.00021782528,-0.0014363094,-0.00089524785,0.0,-0.002636155,-0.00038162316,-0.00072444836,-0.0014479688,-2.0316627e-5,-0.0007408154,-0.0004106717,0.0,-0.0026407137,-0.0009703379,-0.0014090221,-0.00043694203,-0.0008586595,0.0018535514,0.004934411,0.0,0.012598589,0.010725713,0.01223783,0.0029412005,0.016599635,0.012081111,0.010442475,0.0
0.003754077,0.0065848185,0.009744206,0.0034128404,0.016129732,0.012571843,0.011573375,0.0,0.016809393,0.009642275,0.0073089954,0.005531395,0.000352573,0.00013395012,-0.0009005099,0.0,-0.0021668323,-0.0006152103,-0.00080633064,-3.199613e-5,-0.0013334217,-0.0006129055,-0.00025151318,0.0,-0.0022594677,0.0007724708,-0.0010213326,-0.00014686259,-0.0019231464,-0.0011418725,-0.00041289843,0.0
-0.0025353367,-0.00029880163,-0.00069632276,-2.1499423e-5,-0.0014953008,-0.0008816874,-0.0006490409,0.0,-0.0024666672,-0.0010811667,-0.00028426718,0.0030930028,0.0015243196,0.0079675745,0.009109817,0.0,0.016557885,0.011234425,0.012446202,0.0030739699,0.016295575,0.01028054,0.007407237,0.0,0.00494368,-7.9285244e-5,-0.0011325522,-0.0003736138,-0.0019843976,-0.0012035336,-0.0005476674,0.0
-0.0026355248,-0.00057201646,-0.001250534,-0.00020634229,-0.002235546,-0.0011810608,-0.00011842293,0.0,0.004934204,0.007357735,0.010231229,0.01620568,0.0030112753,0.012369041,0.011109173,0.0,0.01664504,0.009134163,0.008125039,0.0015652406,0.0032440228,-0.00025990757,-0.0011142903,0.0,-0.002551963,-0.0006867947,-0.00092640053,-3.665344e-5,-0.0015480672,-0.00073165225,-0.0003157025,0.0
-0.0022765577,-0.00042588028,-0.0010037222,-0.00013419954,-0.0019164918,-0.0011890524,-0.00057023775,0.0,0.0032420622,0.006140719,0.009412643,0.016068459,0.0033117817,0.012512989,0.011545904,0.0,0.017027643,0.011101222,0.0077494886,0.002024897,0.004705874,0.0003855141,-0.0008472422,0.0,-0.0021418792,-0.00065564725,-0.0008368687,-3.530842e-5,-0.0013591798,-0.00062600133,-0.00025440537,0.0
-0.002026497,-0.0006890238,0.0011475653,0.00084378396,0.0080941655,0.008992535,0.010467058,0.0,0.017832167,0.011452691,0.01230331,0.015276899,0.0031429264,0.007832262,0.004055072,0.0,0.0012566696,-0.0010912808,-0.0013011458,-0.00020091425,-0.0017287455,-0.0009112484,0.0009016749,0.0,-0.0022937788,-0.00024959867,-0.0006489218,-2.2785809e-5,-0.0014414797,-0.00092087395,-0.0007775701,0.0
0.0068614264,0.0086918045,0.011118587,0.0032843046,0.016480017,0.012587534,0.011359673,0.0,0.0154901985,0.008007897,0.00500164,0.0022951248,-0.00019574251,-0.00082559005,-0.0010603683,0.0,-0.002410586,-0.0005069708,-0.00076033175,-2.4300889e-5,-0.001359461,-0.0006376228,-0.00028465537,0.0,-0.0024070344,-0.000590493,2.9474963e-5,-0.00024839598,-0.0020279484,-0.00070948625,0.0008708895,0.0
-0.0026785284,-0.00064868754,-0.001341776,-0.0002615416,-0.002252825,-0.00091189676,0.0005883739,0.0,0.006525313,0.008340839,0.010851152,0.01637873,0.0029287357,0.012382034,0.011056151,0.0,0.015967906,0.008350925,0.006947366,0.0010798809,0.0017613424,-0.00076303317,-0.0011817308,0.0,-0.0026546468,-0.00061342947,-0.0008855552,-3.125488e-5,-0.001539452,-0.0007332127,-0.00032913694,0.0
-0.0025583876,-0.00030868183,-0.0006918753,-1.9902047e-5,-0.0014716211,-0.00083525165,-0.0005735955,0.0,-0.0025446557,-0.0011315256,-0.0007606676,0.0016381743,0.001036277,0.006763206,0.0082968,0.0,0.015847329,0.011198117,0.012473626,0.0030074273,0.016489914,0.010908711,0.008396736,0.0,0.006502345,0.0006250534,-0.00086083804,-0.0004170516,-0.0019925896,-0.0012822725,-0.0006158601,0.0
0.019271571,0.011151975,0.010825634,0.0032316968,0.011051157,0.003854814,0.00078504713,0.0,-0.0011913952,-0.0010085569,-0.0010921195,-0.0015803702,-3.998731e-5,-0.0007389187,-0.00028637558,0.0,-0.002288742,-0.00031315078,-0.00080212724,-5.546996e-5,-0.0016767877,-0.001187305,-0.0010931239,0.0,-0.00039704883,0.002004499,0.005511446,0.0027187658,0.013704821,0.011538271,0.0113351755,0.0
0.009377687,0.009920483,0.011837866,0.0031899153,0.016692558,0.01252299,0.011182956,0.0,0.013866199,0.0062928563,0.0030762795,0.0002547132,-0.00037791353,-0.0011915569,-0.0009788717,0.0,-0.0024292597,-0.0004147218,-0.0006977649,-1.9446345e-5,-0.0013261726,-0.000637257,-0.0003079458,0.0,-0.0024126184,-0.0007073434,-0.0013039659,0.00091105426,-0.0017766006,9.3361174e-5,0.0024215605,0.0
-0.002450805,-0.0008672391,0.00043149758,0.00066030945,0.0066562034,0.007904012,0.009806637,0.0,0.017143909,0.011095939,0.012420835,0.016071146,0.0032426985,0.010532336,0.007959608,0.0,0.0054875393,0.00031019744,-0.0010205812,-0.00035978956,-0.0020037133,-0.0012087676,0.0008205488,0.0,-0.0026052198,-0.00029489712,-0.00071066176,-2.131739e-5,-0.0015499621,-0.000924208,-0.0007029671,0.0
0.013788445,0.011105493,0.01247199,0.0030316035,0.016753517,0.011847242,0.009954363,0.0,0.009598379,0.0025406317,0.00015365292,-0.00178843,-0.00034756836,-0.0013426545,-0.0007392216,0.0,-0.0024741646,-0.0003219043,-0.00065855944,-1.7089176e-5,-0.0013646199,-0.0007158937,-0.0004233869,0.0,-0.0024890224,-0.0009961039,-0.0012337065,-0.00039208622,0.0013970446,0.0029713851,0.0061774347,0.0
5.5261386e-5,-0.0012521216,-0.0013625496,-0.00016344604,-0.0018097658,-0.0009259863,-0.0003628436,0.0013399221,-0.0025052559,-0.00029697717,-0.00076847605,-0.0016248476,-7.07671e-5,-0.0011200858,-0.0010129829,0.0,-0.0018415726,-0.00017762734,0.002476551,0.0014746462,0.0103997905,0.010126546,0.010707659,0.0,0.01820625,0.0111115575,0.011830984,0.0032268106,0.0139000565,0.006425401,0.002636369,0.0
-0.0007091757,0.001417479,0.004710954,0.002512361,0.013075417,0.011296213,0.011482821,0.0,0.01796966,0.0114468215,0.011164813,0.012788327,0.0024126954,0.004425668,0.0012178625,0.0,-0.0008364248,-0.00095982273,-0.0010314309,-8.848619e-5,-0.0014262184,-0.0006852673,-0.00026063976,0.0,-0.0009244328,-0.0002652734,-0.00069631514,-4.1848176e-5,-0.0014922667,-0.0010493209,-0.0009785398,0.0
-0.0022558772,-0.0005464245,-0.0011649453,-0.00023564597,-0.0019778218,-0.0007411897,0.00075108744,0.0,0.006944183,0.008785101,0.011328782,0.016871097,0.0031180128,0.012769255,0.011490854,0.0,0.015153836,0.0073588444,0.005353653,0.00047604353,0.0003382656,-0.0010279152,-0.0010110223,0.0,-0.002295224,-0.00042114194,-0.00066979416,-1.7938248e-5,-0.0012439451,-0.000568817,-0.0002478579,0.0
-0.0025563885,-0.0010882773,-0.0010963567,-0.00032381178,0.0012155604,0.0040940437,0.0072231954,0.0,0.014844222,0.01115401,0.012478484,0.016470082,0.0031495788,0.0114755,0.009334929,0.0,0.008279389,0.0016277055,-0.00037512043,-0.00042917847,-0.0019144018,-4.635338e-5,-0.00069143035,0.0,-0.0025435288,-0.00031831846,-0.0006797954,-1.8261233e-5,-0.0014271315,-0.0007752715,-0.00049019,0.0
-0.0023461673,-0.0004362875,-0.0006962881,-2.0166011e-5,-0.0012903265,-0.00060758006,-0.0002794489,0.0,-0.002327057,-0.00061756273,-4.282316e-6,-0.0017706662,-0.00039724426,-0.0003653107,0.0015447758,0.0,0.0079865735,0.009344944,0.011524832,0.0032926458,0.01667427,0.0126304515,0.011384945,0.0,0.014689436,0.007209596,0.004018271,0.00054617034,0.0003782994,-0.0010081272,-0.0009936958,0.0
0.01781518,0.011736577,0.008977037,0.002412808,0.00648756,0.0011380445,-0.0006804708,0.0,-0.002000612,-0.0007637094,-0.0009053225,-0.0014188206,-2.207925e-5,-0.0006368865,-0.00024317834,0.0,-0.0022587734,-0.0003499895,-0.0008948961,-8.419932e-5,-0.0018150338,-0.0012831722,-0.0010763636,0.0,0.0012556454,0.0040521612,0.0078281965,0.0031557693,0.015298522,0.012324515,0.01149931,0.0
0.017906604,0.011348654,0.012227592,0.003268736,0.014983063,0.007698844,0.003909585,0.0,0.0011260264,-0.001134256,-0.0013353726,-0.0018866514,-8.6603395e-5,-0.00093324983,-0.00036730786,0.0,-0.002365875,-0.000261041,-0.0006787019,-2.4584326e-5,-0.0014983969,-0.0009651731,-0.0008231182,0.0,-0.002054289,-0.00066097314,0.0012920076,0.0009169182,0.008403463,0.009153711,0.011765185,0.0
0.011707142,0.010696053,0.012366513,0.0030417196,0.016853673,0.012362083,0.010689695,0.0,0.011680501,0.0038922676,0.0010247815,-0.0013861901,-0.00041318656,-0.0013552619,-0.0008220103,0.0,-0.0024057908,-0.00032510236,-0.0006292446,-1.4503781e-5,-0.0012857158,-0.0006296652,-0.000325811,0.0,-0.0024061312,-0.00082441646,-0.0013565563,-0.00041446142,-0.00012062487,0.001036951,0.0039087925,0.0
0.011110585,0.0036234697,0.0008738107,-0.00030321215,-0.00018721516,-0.0011692226,-0.00068007305,0.0,-0.0020598844,-0.0002581243,-0.00051550346,-0.001081767,-1.09106095e-5,-0.000518533,-0.00026296094,0.0,-0.0020620134,-0.00069591694,-0.001168835,-0.0003598911,-0.0011745018,0.0010523995,0.0038891123,0.0,0.01142637,0.010967662,0.012582255,0.003299282,0.017208064,0.012529008,0.010861867,0.0
-0.0025815407,-0.00047597662,-0.00076685776,-2.1690066e-5,-0.0014316357,-0.000680352,-0.0003202395,0.0,-0.0025773027,-0.0007265497,-0.0013440056,-0.00040852698,-0.00031409747,0.00031930525,0.0029202038,0.0,0.009807728,0.010082242,0.011826743,0.0030520384,0.016498892,0.012494659,0.0111594815,0.0,0.015097832,0.00771449,0.0046018492,0.00086373696,0.0008796244,-0.00096754485,-0.0010384058,0.0
0.01705921,0.010720266,0.0070779026,0.001575444,0.0034016136,-0.00016957916,-0.0010763865,0.0,-0.0023469622,-0.0006366207,-0.00084621855,-0.001422053,-1.8651826e-5,-0.00064326526,-0.0002603815,0.0,-0.0023988294,-0.00045701416,-0.001080622,-0.00014693307,-0.0020544403,-0.0012915586,-0.00067242666,0.0,0.0035299375,0.0062874467,0.009657783,0.0032638796,0.016013362,0.012546159,0.011371863,0.0
0.017215185,0.011126516,0.012395719,0.0030218512,0.015971407,0.009541863,0.0061560944,0.0,0.0034420332,-0.00077006716,-0.0013885433,-0.0021920786,-0.00015644178,-0.001160344,-0.0004959637,0.0,-0.0025812234,-0.000289634,-0.00070771074,-2.1631447e-5,-0.001545144,-0.000931261,-0.0007115397,0.0,-0.0024957128,-0.0011318224,-9.390539e-5,0.00017556243,0.0052278447,0.0073289135,0.010817302,0.0
-0.0023802249,-0.0010899032,-0.00016892086,0.00012648312,0.0048908954,0.007104233,0.009425706,0.0,0.017079651,0.011321484,0.012518809,0.015982527,0.003244103,0.009657327,0.0062910747,0.0,0.0035500075,-0.00068284234,-0.0013092933,-0.00031765926,-0.001917055,-0.0010989655,0.0008357669,0.0,-0.0024361038,-0.0002661534,-0.00065557746,-1.9140665e-5,-0.0014456811,-0.0008615012,-0.00064888375,0.0
0.0050754994,-0.00013939422,-0.0011199109,-0.00037014167,-0.0018924086,0.00013067218,-0.0005038387,0.0,-0.0023649405,-0.00025721738,-0.00061532616,-0.0013485648,-2.4523395e-5,-0.00077092985,-0.00053593586,0.0,-0.0023766418,-0.0011055495,-0.00068315375,-0.00016471166,0.0030131014,0.005758506,0.008604256,0.0,0.016330045,0.011419706,0.0126604475,0.0030911597,0.016529886,0.010511006,0.007510284,0.0
0.01536099,0.011032121,0.012466778,0.0028418007,0.016524516,0.011258579,0.008811826,0.0,0.007476606,0.000866215,-0.00079955795,-0.0022680596,-0.0002904897,-0.0013803742,-0.0006745049,0.0,-0.0026470814,-0.00031444497,-0.00069664,-1.772267e-5,-0.0014857654,-0.0008112344,-0.00051779376,0.0,-0.002675323,-0.0011843679,-0.001193498,-0.00040272885,0.0011295307,0.0055918586,0.00732908,0.0
0.015025348,0.0071433545,0.0051868213,0.0003979831,0.00013494602,-0.0011165447,-0.0010473803,0.0,-0.0024075608,-0.0004370919,-0.0007023951,-0.0013122475,-1.4338513e-5,-0.00060509995,-0.0002692526,0.0,-0.002370703,-0.00059735554,-0.0012412135,-0.00026257618,-0.002053459,-0.00068861654,0.00094393216,0.0,0.007407538,0.008963299,0.011412318,0.0032074114,0.016618874,0.012680728,0.011341661,0.0
-0.0025227019,-0.0005218611,-0.0007899321,-2.4179582e-5,-0.0014278303,-0.00066873775,-0.00030076268,0.0,-0.0025368812,-0.00064955535,2.567767e-5,-0.0018618327,-0.000368316,-0.00025347204,0.0019184509,0.0,0.008389494,0.009540824,0.011532773,0.0031454104,0.016449505,0.012545589,0.011234975,0.0,0.01582372,0.008521862,0.005650829,0.0012712015,0.001975236,-0.00065453205,-0.0010298095,0.0
0.0015013139,-0.001002629,-0.001308081,-0.00021912415,-0.001786719,-0.0009618838,0.0008698071,0.0,-0.0023835702,-0.00027929357,-0.0007005223,-0.0014917449,-5.407686e-5,-0.000982442,-0.0008411852,0.0,-0.0019778835,-0.0004609063,0.0015921765,0.0011515513,0.008889604,0.009232447,0.010514876,0.0,0.017658506,0.011366915,0.012186158,0.0033273804,0.015150213,0.00799246,0.004406922,0.0
-0.0024995594,-0.00042273593,-0.00070995034,-1.8520093e-5,-0.0013500333,-0.00063541054,-0.00029448903,0.0,-0.0024677413,-0.00067897263,-0.0013336968,-0.00060956005,-0.00045908015,-0.00038149784,0.0016242664,0.0,0.008643396,0.009507952,0.01170347,0.0031009428,0.016616574,0.012580216,0.011158104,0.0,0.014373593,0.0063878954,0.0031482398,0.00014746355,-0.00045424097,-0.001272184,-0.0010381166,0.0
0.0016028961,0.004524337,0.008091001,0.0031395094,0.015141929,0.012048854,0.01105294,0.0,0.017726459,0.010343319,0.00927755,0.009012619,0.0011680766,0.0016411366,-0.00051163894,0.0,-0.0021571112,-0.00094020704,-0.0010956974,-6.27711e-5,-0.0016529985,-0.0007896775,-0.00032127768,0.0,-0.0026294866,0.00089816714,-0.0010747013,-0.00011452421,-0.0020979405,-0.0014275317,-0.0010759975,0.0
0.016298424,0.00840006,0.006958414,0.0009635991,0.0015801578,-0.0008266632,-0.001208131,0.0,-0.0026010522,-0.00058769074,-0.00085002824,-0.0014927767,-1.866044e-5,-0.0006893471,-0.000296044,0.0,-0.002594518,-0.0005805863,-0.0012724891,-0.00022129998,-0.0022599043,-0.0011570768,-2.357315e-5,0.0,0.005586272,0.007743188,0.010619832,0.003140846,0.01617821,0.012492659,0.011129212,0.0
-0.0026433372,-0.0010775212,-0.00056329684,7.999022e-5,0.0037798374,0.0060598524,0.008732863,0.0,0.016108062,0.011047616,0.01241952,0.016265275,0.0030755023,0.011354712,0.0093087945,0.0,0.00810039,0.0016862095,-0.00041511675,-0.00039137102,-0.0019842342,2.0510866e-5,-0.0006688902,0.0,-0.0026740958,-0.00031811566,-0.0007134405,-1.8943545e-5,-0.0015269178,-0.0008539471,-0.0005781254,0.0
0.016336711,0.011113774,0.012397064,0.002984432,0.016319595,0.010549249,0.007844573,0.0,0.0056620445,0.00018955309,-0.0010652606,-0.002236587,-0.00022922608,-0.0012832398,-0.0006006914,0.0,-0.0026346464,-0.00031766563,-0.000724482,-2.2058131e-5,-0.0015418552,-0.00089823105,-0.00064525293,0.0,-0.002583993,-0.0011478747,-0.00051072787,-3.8182952e-7,0.0038339612,0.007560252,0.008788005,0.0
-0.0018347112,-0.00021883693,-0.0004459234,-8.891206e-6,-0.00094692287,-0.0004459662,-0.00021889502,0.0,-0.0018348154,-0.00059204636,-0.0010906662,-0.0013944362,0.0006074837,0.000218099,0.0024208163,0.0,0.009872751,0.010484451,0.012467329,0.003514939,0.017381614,0.012463405,0.010477461,0.0,0.00986332,0.00241861,0.00021888899,-0.0004219414,-0.0013931515,-0.0010897636,-0.00059163437,0.0
0.016223786,0.008742468,0.0073766974,0.0012867369,0.0023538303,-0.0005310836,-0.0011079236,0.0,-0.0024922495,-0.00060584035,-0.00085141114,-0.0014715429,-2.0435607e-5,-0.0006874867,-0.00030008436,0.0,-0.0025278153,-0.00057365344,-0.0012321051,-0.00022045372,-0.002153248,-0.0010147665,0.00023063127,0.0,0.0056560645,0.007892951,0.010597816,0.0032569221,0.016213125,0.012479245,0.011245818,0.0
-0.002445202,-0.0010661444,-0.001131319,-0.00038709844,0.00092413515,0.0039547407,0.0071596783,0.0,0.015070223,0.011298259,0.012652179,0.016579734,0.0031817514,0.011400885,0.008959413,0.0,0.007449354,0.00095019495,-0.0006964695,-0.00044124073,-0.0019083167,1.44810765e-5,-0.00060881604,0.0,-0.0024092672,-0.00027528693,-0.0006173349,-1.4739068e-5,-0.001335787,-0.00071655447,-0.00044708952,0.0
0.005152118,0.00011329526,-0.00097436586,-0.00034723367,-0.0017917476,0.00011957792,-0.00049124676,0.0,-0.0022688936,-0.00025615943,-0.0006027519,-0.0013059728,-2.6585989e-5,-0.00075776735,-0.00054069737,0.0,-0.002243352,-0.0009919944,-0.0003980328,3.8479902e-5,0.0038314427,0.0061576893,0.00891066,0.0,0.016181447,0.011562134,0.012648291,0.0032442966,0.016563103,0.010492146,0.007675639,0.0
-0.0024333138,-0.00075139286,-0.0009550044,-3.9895654e-5,-0.0015399359,-0.00071242114,-0.00028805024,0.0,-0.0025661625,0.0008790311,-0.0011213771,-0.001990304,-0.00030076556,-0.0014184236,-0.00093081355,0.0,0.0028167735,0.0056095896,0.009138264,0.0031633354,0.015680313,0.012352793,0.011135711,0.0,0.017433455,0.009732507,0.007825048,0.001873187,0.0045011113,0.00020624656,-0.0010622186,0.0
0.0054042293,0.0077439668,0.010507709,0.003282208,0.016214212,0.012499574,0.0112902615,0.0,0.016321892,0.008881606,0.0062661543,0.0039293747,3.3433837e-5,-0.00043838978,-0.0010798197,0.0,-0.0024467565,-0.0006056883,-0.0008435949,-3.078566e-5,-0.0014417646,-0.00067535194,-0.0002918769,0.0,-0.0024891864,-0.0005531382,8.516153e-5,-0.00020945235,-0.0021245833,-0.0010394646,0.00013359329,0.0
-0.0021959192,-0.0004700258,-0.00068897253,-2.0522693e-5,-0.0012243654,-0.00055028853,-0.00022692369,0.0,-0.0021696666,-0.0004569589,0.0001512272,-0.0017487335,-0.00034582612,-0.0010213373,-5.107867e-5,0.0,0.0050879545,0.007618864,0.010609971,0.0033907732,0.0165434,0.0128087215,0.011661589,0.0,0.01609421,0.008495861,0.0054917466,0.00097235735,0.0015853095,-0.00067885197,-0.0010159385,0.0
-0.002637995,-0.0012250195,-0.0008327732,-0.00022381879,0.002795245,0.0056420825,0.008405949,0.0,0.016325396,0.011078721,0.012460471,0.016140562,0.003117743,0.010612251,0.0077427235,0.0,0.0056191087,-2.6828173e-5,-0.0011714268,-0.00042374362,-0.0020932804,6.898679e-5,-0.0005918027,0.0,-0.002634233,-0.00030243988,-0.00070245983,-1.9146146e-5,-0.0015176283,-0.0008656415,-0.0005995489,0.0
0.0034161622,-0.0006603741,-0.0013551359,-0.00033000042,-0.0020401021,-0.0011821309,0.00082625565,0.0,-0.0026455133,-0.0003182148,-0.0007574627,-0.0015979025,-4.6274585e-5,-0.0010001475,-0.00079402875,0.0,-0.002441546,-0.0009564227,0.00043253196,0.0005362231,0.0065435185,0.007941869,0.009756466,0.0,0.017195377,0.011082582,0.012266999,0.0030796996,0.01585034,0.009424165,0.006194087,0.0
-0.002588773,-0.0010066696,-0.0011133055,-0.00026509058,0.0011083405,0.0038810063,0.0071017733,0.0,0.014497462,0.011095836,0.012449006,0.016539339,0.0029968163,0.011981201,0.010343695,0.0,0.010698012,0.003604063,0.00077024783,-0.00024322324,-0.0002604624,-0.0013588107,-0.00077375496,0.0,-0.0025806788,-0.00032943292,-0.00067988574,-1.6408372e-5,-0.0014221454,-0.000740838,-0.0004379383,0.0
