x1,x2,x3,x4,x5,x6
253,335,1,253,2,2
260,245,1,260,2,2
322,232,1,322,2,2
267,213,1,267,2,2
267,411,1,267,2,2
315,181,1,315,2,2
320,225,1,320,2,2
326,296,1,326,2,2
344,153,1,344,2,2
264,238,1,264,2,2
308,204,1,308,2,2
306,506,1,306,2,2
289,131,1,289,2,2
336,316,1,336,2,2
272,69,1,272,2,2
270,180,1,270,2,2
324,297,1,324,2,2
255,237,1,255,2,2
255,169,1,255,2,2
295,222,1,295,2,2
295,386,1,295,2,2
311,343,1,311,2,2
304,423,1,304,2,2
373,506,1,373,2,2
317,174,1,317,2,2
386,115,1,386,2,2
387,226,1,387,2,2
301,165,1,301,2,2
352,240,1,352,2,2
276,68,1,276,2,2
277,174,1,277,2,2
294,200,1,294,2,2
275,126,1,275,2,2
274,284,1,274,2,2
275,166,1,275,2,2
350,252,1,350,2,2
351,308,1,351,2,2
342,76,1,342,2,2
284,389,1,284,2,2
283,345,1,283,2,2
279,67,1,279,2,2
296,506,1,296,2,2
287,371,1,287,2,2
292,333,1,292,2,2
291,376,1,291,2,2
292,370,1,292,2,2
368,207,1,368,2,2
390,172,1,390,2,2
389,446,1,389,2,2
313,126,1,313,2,2
388,65,1,388,2,2
388,364,1,388,2,2
282,128,1,282,2,2
283,163,1,283,2,2
282,240,1,282,2,2
376,113,1,376,2,2
404,308,1,404,2,2
280,259,1,280,2,2
302,467,1,302,2,2
332,219,1,332,2,2
331,116,1,331,2,2
331,126,1,331,2,2
332,407,1,332,2,2
371,67,1,371,2,2
372,76,1,372,2,2
372,86,1,372,2,2
372,105,1,372,2,2
381,108,1,381,2,2
381,59,1,381,2,2
382,71,1,382,2,2
382,79,1,382,2,2
356,236,1,356,2,2
357,141,1,357,2,2
333,86,1,333,2,2
334,400,1,334,2,2
333,312,1,333,2,2
402,177,1,402,2,2
393,84,1,393,2,2
343,99,1,343,2,2
343,83,1,343,2,2
342,273,1,342,2,2
383,137,1,383,2,2
383,170,1,383,2,2
399,195,1,399,2,2
400,176,1,400,2,2
400,197,1,400,2,2
400,363,1,400,2,2
384,506,1,384,2,2
384,321,1,384,2,2
395,304,1,395,2,2
408,291,1,408,2,2
406,187,1,406,2,2
424,263,1,424,2,2
453,92,1,453,2,2
409,152,1,409,2,2
410,181,1,410,2,2
450,188,1,450,2,2
421,54,1,421,2,2
445,69,1,445,2,2
426,306,1,426,2,2
427,229,1,427,2,2
463,506,1,463,2,2
464,288,1,464,2,2
437,305,1,437,2,2
440,253,1,440,2,2
440,231,1,440,2,2
484,494,1,484,2,2
443,179,1,443,2,2
443,191,1,443,2,2
443,146,1,443,2,2
443,155,1,443,2,2
431,84,1,431,2,2
430,143,1,430,2,2
430,153,1,430,2,2
488,357,1,488,2,2
483,380,1,483,2,2
466,44,1,466,2,2
458,368,1,458,2,2
423,94,1,423,2,2
423,104,1,423,2,2
423,117,1,423,2,2
423,252,1,423,2,2
417,307,1,417,2,2
417,335,1,417,2,2
461,219,1,461,2,2
490,293,1,490,2,2
441,298,1,441,2,2
441,286,1,441,2,2
441,67,1,441,2,2
456,199,1,456,2,2
456,229,1,456,2,2
456,236,1,456,2,2
456,164,1,456,2,2
456,303,1,456,2,2
470,501,1,470,2,2
469,296,1,469,2,2
472,148,1,472,2,2
473,90,1,473,2,2
471,161,1,471,2,2
412,361,1,412,2,2
428,51,1,428,2,2
473,382,1,473,2,2
499,239,1,499,2,2
498,355,1,498,2,2
499,171,1,499,2,2
451,148,1,451,2,2
451,244,1,451,2,2
452,112,1,452,2,2
452,124,1,452,2,2
452,100,1,452,2,2
500,76,1,500,2,2
507,148,1,507,2,2
516,414,1,516,2,2
512,296,1,512,2,2
511,328,1,511,2,2
519,374,1,519,2,2
518,296,1,518,2,2
518,241,1,518,2,2
514,352,1,514,2,2
529,56,1,529,2,2
523,219,1,523,2,2
524,447,1,524,2,2
535,254,1,535,2,2
545,48,1,545,2,2
539,389,1,539,2,2
541,67,1,541,2,2
542,108,1,542,2,2
533,100,1,533,2,2
533,139,1,533,2,2
533,154,1,533,2,2
550,347,1,550,2,2
550,181,1,550,2,2
548,67,1,548,2,2
547,297,1,547,2,2
552,293,1,552,2,2
562,283,1,562,2,2
558,347,1,558,2,2
570,147,1,570,2,2
556,193,1,556,2,2
558,270,1,558,2,2
574,153,1,574,2,2
581,295,1,581,2,2
582,79,1,582,2,2
565,287,1,565,2,2
568,412,1,568,2,2
588,236,1,588,2,2
572,161,1,572,2,2
573,306,1,573,2,2
591,291,1,591,2,2
614,215,1,614,2,2
636,322,1,636,2,2
609,333,1,609,2,2
631,329,1,631,2,2
604,326,1,604,2,2
652,210,1,652,2,2
626,223,1,626,2,2
626,45,1,626,2,2
600,178,1,600,2,2
600,226,1,600,2,2
623,118,1,623,2,2
623,372,1,623,2,2
612,229,1,612,2,2
617,478,1,617,2,2
619,287,1,619,2,2
620,303,1,620,2,2
632,307,1,632,2,2
668,206,1,668,2,2
638,124,1,638,2,2
639,329,1,639,2,2
594,506,1,594,2,2
594,322,1,594,2,2
666,280,1,666,2,2
660,285,1,660,2,2
603,405,1,603,2,2
647,436,1,647,2,2
621,111,1,621,2,2
622,211,1,622,2,2
622,358,1,622,2,2
578,158,1,578,2,2
578,225,1,578,2,2
577,338,1,577,2,2
676,432,1,676,2,2
680,185,1,680,2,2
681,368,1,681,2,2
669,133,1,669,2,2
684,294,1,684,2,2
663,294,1,663,2,2
643,189,1,643,2,2
687,345,1,687,2,2
598,369,1,598,2,2
599,471,1,599,2,2
599,290,1,599,2,2
655,272,1,655,2,2
655,123,1,655,2,2
687,158,1,687,2,2
687,167,1,687,2,2
674,64,1,674,2,2
672,330,1,672,2,2
678,313,1,678,2,2
679,242,1,679,2,2
679,300,1,679,2,2
689,226,1,689,2,2
694,73,1,694,2,2
698,315,1,698,2,2
702,116,1,702,2,2
700,225,1,700,2,2
674,207,1,674,2,2
675,78,1,675,2,2
675,217,1,675,2,2
675,123,1,675,2,2
696,231,1,696,2,2
695,320,1,695,2,2
696,43,1,696,2,2
707,292,1,707,2,2
711,232,1,711,2,2
703,232,1,703,2,2
718,268,1,718,2,2
713,59,1,713,2,2
713,105,1,713,2,2
720,273,1,720,2,2
728,260,1,728,2,2
728,167,1,728,2,2
730,137,1,730,2,2
735,87,1,735,2,2
736,198,1,736,2,2
755,84,1,755,2,2
738,129,1,738,2,2
752,434,1,752,2,2
752,198,1,752,2,2
740,338,1,740,2,2
765,452,1,765,2,2
764,83,1,764,2,2
757,53,1,757,2,2
757,156,1,757,2,2
763,120,1,763,2,2
760,207,1,760,2,2
750,59,1,750,2,2
750,67,1,750,2,2
751,43,1,751,2,2
751,52,1,751,2,2
750,120,1,750,2,2
750,107,1,750,2,2
751,221,1,751,2,2
782,236,1,782,2,2
784,332,1,784,2,2
785,172,1,785,2,2
808,203,1,808,2,2
815,137,1,815,2,2
821,384,1,821,2,2
845,44,1,845,2,2
831,76,1,831,2,2
829,306,1,829,2,2
837,331,1,837,2,2
838,253,1,838,2,2
834,131,1,834,2,2
835,260,1,835,2,2
827,209,1,827,2,2
841,136,1,841,2,2
844,345,1,844,2,2
844,130,1,844,2,2
851,364,1,851,2,2
858,147,1,858,2,2
857,375,1,857,2,2
856,288,1,856,2,2
856,296,1,856,2,2
855,198,1,855,2,2
854,213,1,854,2,2
853,228,1,853,2,2
876,229,1,876,2,2
883,279,1,883,2,2
886,433,1,886,2,2
885,100,1,885,2,2
878,469,1,878,2,2
875,103,1,875,2,2
881,304,1,881,2,2
881,184,1,881,2,2
893,127,1,893,2,2
892,185,1,892,2,2
901,93,1,901,2,2
904,180,1,904,2,2
904,258,1,904,2,2
909,56,1,909,2,2
897,143,1,897,2,2
890,222,1,890,2,2
906,271,1,906,2,2
894,88,1,894,2,2
898,289,1,898,2,2
898,418,1,898,2,2
903,145,1,903,2,2
903,265,1,903,2,2
903,39,1,903,2,2
917,258,1,917,2,2
912,222,1,912,2,2
921,477,1,921,2,2
923,106,1,923,2,2
923,274,1,923,2,2
925,369,1,925,2,2
926,170,1,926,2,2
926,38,1,926,2,2
926,481,1,926,2,2
926,264,1,926,2,2
926,390,1,926,2,2
916,325,1,916,2,2
915,397,1,915,2,2
916,105,1,916,2,2
915,505,1,915,2,2
915,37,1,915,2,2
38,254,2,998,2,2
51,210,2,1011,2,2
71,69,2,1031,2,2
49,237,2,1009,2,2
45,232,2,1005,2,2
75,67,2,1035,2,2
42,189,2,1002,2,2
43,81,2,1003,2,2
42,410,2,1002,2,2
58,206,2,1018,2,2
59,74,2,1019,2,2
69,231,2,1029,2,2
69,253,2,1029,2,2
72,408,2,1032,2,2
74,258,2,1034,2,2
68,127,2,1028,2,2
81,215,2,1041,2,2
77,66,2,1037,2,2
76,214,2,1036,2,2
77,237,2,1037,2,2
82,123,2,1042,2,2
83,241,2,1043,2,2
83,364,2,1043,2,2
89,311,2,1049,2,2
99,212,2,1059,2,2
100,362,2,1060,2,2
107,277,2,1067,2,2
102,193,2,1062,2,2
101,506,2,1061,2,2
105,303,2,1065,2,2
112,417,2,1072,2,2
116,399,2,1076,2,2
119,265,2,1079,2,2
123,221,2,1083,2,2
125,272,2,1085,2,2
129,220,2,1089,2,2
129,355,2,1089,2,2
134,219,2,1094,2,2
133,313,2,1093,2,2
135,461,2,1095,2,2
149,365,2,1109,2,2
142,240,2,1102,2,2
174,235,2,1134,2,2
145,327,2,1105,2,2
148,229,2,1108,2,2
146,330,2,1106,2,2
156,343,2,1116,2,2
165,374,2,1125,2,2
143,302,2,1103,2,2
144,219,2,1104,2,2
153,194,2,1113,2,2
162,260,2,1122,2,2
163,211,2,1123,2,2
151,303,2,1111,2,2
188,229,2,1148,2,2
183,235,2,1143,2,2
179,312,2,1139,2,2
186,362,2,1146,2,2
155,218,2,1115,2,2
154,403,2,1114,2,2
169,353,2,1129,2,2
177,326,2,1137,2,2
206,304,2,1166,2,2
182,228,2,1142,2,2
181,241,2,1141,2,2
191,241,2,1151,2,2
190,212,2,1150,2,2
214,173,2,1174,2,2
200,493,2,1160,2,2
200,300,2,1160,2,2
195,296,2,1155,2,2
224,162,2,1184,2,2
235,152,2,1195,2,2
202,506,2,1162,2,2
210,350,2,1170,2,2
223,356,2,1183,2,2
223,302,2,1183,2,2
244,365,2,1204,2,2
244,485,2,1204,2,2
265,214,2,1225,2,2
252,342,2,1212,2,2
257,43,2,1217,2,2
257,72,2,1217,2,2
230,158,2,1190,2,2
231,245,2,1191,2,2
231,364,2,1191,2,2
230,414,2,1190,2,2
230,467,2,1190,2,2
231,169,2,1191,2,2
255,169,2,1215,2,2
255,506,2,1215,2,2
249,335,2,1209,2,2
250,237,2,1210,2,2
250,275,2,1210,2,2
247,46,2,1207,2,2
262,246,2,1222,2,2
261,71,2,1221,2,2
260,344,2,1220,2,2
260,238,2,1220,2,2
266,124,2,1226,2,2
271,69,2,1231,2,2
272,261,2,1232,2,2
280,122,2,1240,2,2
278,260,2,1238,2,2
277,506,2,1237,2,2
275,68,2,1235,2,2
275,165,2,1235,2,2
274,362,2,1234,2,2
275,126,2,1235,2,2
277,127,2,1237,2,2
277,173,2,1237,2,2
283,345,2,1243,2,2
283,164,2,1243,2,2
283,216,2,1243,2,2
283,128,2,1243,2,2
290,371,2,1250,2,2
290,207,2,1250,2,2
296,207,2,1256,2,2
301,165,2,1261,2,2
304,349,2,1264,2,2
302,330,2,1262,2,2
302,506,2,1262,2,2
294,376,2,1254,2,2
295,222,2,1255,2,2
295,370,2,1255,2,2
298,387,2,1258,2,2
299,184,2,1259,2,2
317,174,2,1277,2,2
319,341,2,1279,2,2
308,246,2,1268,2,2
307,467,2,1267,2,2
306,432,2,1266,2,2
305,482,2,1265,2,2
312,506,2,1272,2,2
315,181,2,1275,2,2
328,296,2,1288,2,2
322,225,2,1282,2,2
329,125,2,1289,2,2
324,401,2,1284,2,2
333,229,2,1293,2,2
332,218,2,1292,2,2
341,84,2,1301,2,2
341,98,2,1301,2,2
341,76,2,1301,2,2
335,307,2,1295,2,2
342,155,2,1302,2,2
342,123,2,1302,2,2
339,317,2,1299,2,2
350,222,2,1310,2,2
349,258,2,1309,2,2
357,235,2,1317,2,2
365,146,2,1325,2,2
372,170,2,1332,2,2
363,234,2,1323,2,2
355,142,2,1315,2,2
356,347,2,1316,2,2
370,207,2,1330,2,2
382,138,2,1342,2,2
382,171,2,1342,2,2
380,59,2,1340,2,2
380,70,2,1340,2,2
380,226,2,1340,2,2
388,365,2,1348,2,2
403,363,2,1363,2,2
405,309,2,1365,2,2
401,72,2,1361,2,2
402,51,2,1362,2,2
379,220,2,1339,2,2
379,386,2,1339,2,2
408,152,2,1368,2,2
417,307,2,1377,2,2
399,415,2,1359,2,2
384,115,2,1344,2,2
384,322,2,1344,2,2
369,67,2,1329,2,2
370,76,2,1330,2,2
370,87,2,1330,2,2
369,58,2,1329,2,2
368,334,2,1328,2,2
370,105,2,1330,2,2
394,202,2,1354,2,2
386,227,2,1346,2,2
387,77,2,1347,2,2
410,182,2,1370,2,2
410,153,2,1370,2,2
415,361,2,1375,2,2
432,84,2,1392,2,2
423,104,2,1383,2,2
422,144,2,1382,2,2
421,427,2,1381,2,2
427,230,2,1387,2,2
428,307,2,1388,2,2
424,253,2,1384,2,2
424,263,2,1384,2,2
430,143,2,1390,2,2
430,393,2,1390,2,2
436,306,2,1396,2,2
439,67,2,1399,2,2
440,98,2,1400,2,2
441,199,2,1401,2,2
441,231,2,1401,2,2
442,68,2,1402,2,2
443,191,2,1403,2,2
443,146,2,1403,2,2
446,70,2,1406,2,2
446,506,2,1406,2,2
450,188,2,1410,2,2
451,244,2,1411,2,2
451,148,2,1411,2,2
451,164,2,1411,2,2
455,200,2,1415,2,2
456,229,2,1416,2,2
464,227,2,1424,2,2
463,289,2,1423,2,2
453,93,2,1413,2,2
452,79,2,1412,2,2
452,103,2,1412,2,2
452,113,2,1412,2,2
452,123,2,1412,2,2
469,296,2,1429,2,2
468,234,2,1428,2,2
471,161,2,1431,2,2
471,148,2,1431,2,2
482,396,2,1442,2,2
501,166,2,1461,2,2
490,293,2,1450,2,2
490,357,2,1450,2,2
491,150,2,1451,2,2
497,172,2,1457,2,2
496,159,2,1456,2,2
505,148,2,1465,2,2
505,445,2,1465,2,2
498,37,2,1458,2,2
498,76,2,1458,2,2
498,326,2,1458,2,2
512,297,2,1472,2,2
519,242,2,1479,2,2
499,268,2,1459,2,2
499,239,2,1459,2,2
499,506,2,1459,2,2
500,355,2,1460,2,2
522,296,2,1482,2,2
523,219,2,1483,2,2
532,100,2,1492,2,2
533,155,2,1493,2,2
527,177,2,1487,2,2
527,57,2,1487,2,2
526,86,2,1486,2,2
526,70,2,1486,2,2
538,67,2,1498,2,2
543,49,2,1503,2,2
543,389,2,1503,2,2
554,177,2,1514,2,2
559,347,2,1519,2,2
541,108,2,1501,2,2
550,348,2,1510,2,2
552,293,2,1512,2,2
557,193,2,1517,2,2
562,283,2,1522,2,2
545,149,2,1505,2,2
545,99,2,1505,2,2
565,287,2,1525,2,2
550,182,2,1510,2,2
580,158,2,1540,2,2
576,225,2,1536,2,2
586,237,2,1546,2,2
574,154,2,1534,2,2
574,320,2,1534,2,2
573,306,2,1533,2,2
581,80,2,1541,2,2
571,162,2,1531,2,2
577,338,2,1537,2,2
577,242,2,1537,2,2
577,159,2,1537,2,2
578,459,2,1538,2,2
577,204,2,1537,2,2
584,88,2,1544,2,2
594,460,2,1554,2,2
594,243,2,1554,2,2
595,322,2,1555,2,2
604,326,2,1564,2,2
605,366,2,1565,2,2
605,295,2,1565,2,2
605,267,2,1565,2,2
609,333,2,1569,2,2
614,216,2,1574,2,2
625,223,2,1585,2,2
617,504,2,1577,2,2
626,187,2,1586,2,2
620,303,2,1580,2,2
619,287,2,1579,2,2
619,112,2,1579,2,2
619,132,2,1579,2,2
624,46,2,1584,2,2
623,308,2,1583,2,2
629,52,2,1589,2,2
621,119,2,1581,2,2
621,478,2,1581,2,2
622,211,2,1582,2,2
632,329,2,1592,2,2
632,307,2,1592,2,2
648,506,2,1608,2,2
639,141,2,1599,2,2
637,409,2,1597,2,2
640,248,2,1600,2,2
639,330,2,1599,2,2
636,125,2,1596,2,2
637,321,2,1597,2,2
642,188,2,1602,2,2
643,195,2,1603,2,2
652,210,2,1612,2,2
660,284,2,1620,2,2
654,124,2,1614,2,2
654,278,2,1614,2,2
666,280,2,1626,2,2
674,113,2,1634,2,2
663,295,2,1623,2,2
683,294,2,1643,2,2
676,278,2,1636,2,2
677,242,2,1637,2,2
668,133,2,1628,2,2
669,125,2,1629,2,2
668,243,2,1628,2,2
679,301,2,1639,2,2
673,48,2,1633,2,2
672,273,2,1632,2,2
673,78,2,1633,2,2
673,207,2,1633,2,2
696,131,2,1656,2,2
692,74,2,1652,2,2
686,300,2,1646,2,2
685,158,2,1645,2,2
685,168,2,1645,2,2
702,232,2,1662,2,2
678,186,2,1638,2,2
678,431,2,1638,2,2
678,313,2,1638,2,2
687,315,2,1647,2,2
687,226,2,1647,2,2
712,47,2,1672,2,2
694,232,2,1654,2,2
694,43,2,1654,2,2
697,315,2,1657,2,2
700,117,2,1660,2,2
717,274,2,1677,2,2
707,122,2,1667,2,2
706,36,2,1666,2,2
706,292,2,1666,2,2
711,106,2,1671,2,2
710,66,2,1670,2,2
710,282,2,1670,2,2
711,60,2,1671,2,2
726,273,2,1686,2,2
737,121,2,1697,2,2
734,192,2,1694,2,2
734,200,2,1694,2,2
733,87,2,1693,2,2
744,79,2,1704,2,2
728,144,2,1688,2,2
727,261,2,1687,2,2
727,121,2,1687,2,2
754,40,2,1714,2,2
750,198,2,1710,2,2
743,39,2,1703,2,2
738,234,2,1698,2,2
739,338,2,1699,2,2
758,198,2,1718,2,2
758,207,2,1718,2,2
747,68,2,1707,2,2
749,220,2,1709,2,2
748,107,2,1708,2,2
748,121,2,1708,2,2
748,45,2,1708,2,2
748,59,2,1708,2,2
752,85,2,1712,2,2
753,175,2,1713,2,2
753,66,2,1713,2,2
761,121,2,1721,2,2
762,223,2,1722,2,2
765,188,2,1725,2,2
767,451,2,1727,2,2
759,187,2,1719,2,2
759,85,2,1719,2,2
771,458,2,1731,2,2
778,392,2,1738,2,2
784,153,2,1744,2,2
786,59,2,1746,2,2
798,364,2,1758,2,2
805,80,2,1765,2,2
805,204,2,1765,2,2
800,390,2,1760,2,2
809,386,2,1769,2,2
813,79,2,1773,2,2
825,322,2,1785,2,2
833,261,2,1793,2,2
820,279,2,1780,2,2
820,36,2,1780,2,2
836,254,2,1796,2,2
828,306,2,1788,2,2
828,77,2,1788,2,2
829,322,2,1789,2,2
831,38,2,1791,2,2
837,331,2,1797,2,2
837,385,2,1797,2,2
838,197,2,1798,2,2
840,130,2,1800,2,2
838,420,2,1798,2,2
821,391,2,1781,2,2
822,147,2,1782,2,2
823,210,2,1783,2,2
842,42,2,1802,2,2
843,197,2,1803,2,2
844,356,2,1804,2,2
856,148,2,1816,2,2
847,76,2,1807,2,2
862,241,2,1822,2,2
850,228,2,1810,2,2
851,364,2,1811,2,2
851,213,2,1811,2,2
878,315,2,1838,2,2
852,288,2,1812,2,2
853,190,2,1813,2,2
852,36,2,1812,2,2
852,199,2,1812,2,2
855,164,2,1815,2,2
854,171,2,1814,2,2
854,296,2,1814,2,2
883,96,2,1843,2,2
875,326,2,1835,2,2
876,197,2,1836,2,2
876,205,2,1836,2,2
877,290,2,1837,2,2
878,184,2,1838,2,2
878,174,2,1838,2,2
913,347,2,1873,2,2
914,258,2,1874,2,2
899,346,2,1859,2,2
894,496,2,1854,2,2
893,506,2,1853,2,2
905,56,2,1865,2,2
897,289,2,1857,2,2
908,228,2,1868,2,2
904,272,2,1864,2,2
889,185,2,1849,2,2
889,442,2,1849,2,2
889,289,2,1849,2,2
887,223,2,1847,2,2
887,432,2,1847,2,2
886,256,2,1846,2,2
886,279,2,1846,2,2
901,181,2,1861,2,2
901,145,2,1861,2,2
902,202,2,1862,2,2
901,258,2,1861,2,2
901,265,2,1861,2,2
912,105,2,1872,2,2
911,37,2,1871,2,2
923,37,2,1883,2,2
923,280,2,1883,2,2
925,369,2,1885,2,2
926,504,2,1886,2,2
926,259,2,1886,2,2
926,264,2,1886,2,2
39,184,3,1959,2,2
36,414,3,1956,2,2
43,199,3,1963,2,2
55,74,3,1975,2,2
54,206,3,1974,2,2
54,332,3,1974,2,2
53,75,3,1973,2,2
48,210,3,1968,2,2
57,232,3,1977,2,2
64,127,3,1984,2,2
61,506,3,1981,2,2
69,68,3,1989,2,2
68,231,3,1988,2,2
71,67,3,1991,2,2
75,261,3,1995,2,2
67,69,3,1987,2,2
66,461,3,1986,2,2
80,237,3,2000,2,2
76,215,3,1996,2,2
76,492,3,1996,2,2
77,257,3,1997,2,2
76,65,3,1996,2,2
82,298,3,2002,2,2
85,192,3,2005,2,2
84,61,3,2004,2,2
85,366,3,2005,2,2
86,241,3,2006,2,2
96,56,3,2016,2,2
87,303,3,2007,2,2
88,506,3,2008,2,2
78,230,3,1998,2,2
78,123,3,1998,2,2
79,178,3,1999,2,2
101,213,3,2021,2,2
92,58,3,2012,2,2
92,115,3,2012,2,2
92,362,3,2012,2,2
102,362,3,2022,2,2
103,265,3,2023,2,2
107,506,3,2027,2,2
120,399,3,2040,2,2
119,266,3,2039,2,2
127,271,3,2047,2,2
110,200,3,2030,2,2
111,271,3,2031,2,2
111,49,3,2031,2,2
125,221,3,2045,2,2
117,245,3,2037,2,2
121,253,3,2041,2,2
122,238,3,2042,2,2
131,356,3,2051,2,2
134,266,3,2054,2,2
134,297,3,2054,2,2
136,220,3,2056,2,2
135,196,3,2055,2,2
144,242,3,2064,2,2
146,302,3,2066,2,2
146,219,3,2066,2,2
148,328,3,2068,2,2
149,330,3,2069,2,2
150,230,3,2070,2,2
153,303,3,2073,2,2
155,284,3,2075,2,2
159,297,3,2079,2,2
166,375,3,2086,2,2
162,346,3,2082,2,2
164,212,3,2084,2,2
171,242,3,2091,2,2
171,353,3,2091,2,2
175,266,3,2095,2,2
174,235,3,2094,2,2
173,374,3,2093,2,2
179,326,3,2099,2,2
180,241,3,2100,2,2
180,235,3,2100,2,2
183,192,3,2103,2,2
183,506,3,2103,2,2
192,206,3,2112,2,2
194,184,3,2114,2,2
197,295,3,2117,2,2
189,241,3,2109,2,2
188,362,3,2108,2,2
196,165,3,2116,2,2
205,163,3,2125,2,2
210,151,3,2130,2,2
204,301,3,2124,2,2
211,350,3,2131,2,2
216,163,3,2136,2,2
239,262,3,2159,2,2
225,302,3,2145,2,2
238,364,3,2158,2,2
238,455,3,2158,2,2
247,365,3,2167,2,2
226,356,3,2146,2,2
227,245,3,2147,2,2
232,364,3,2152,2,2
232,404,3,2152,2,2
228,303,3,2148,2,2
229,158,3,2149,2,2
249,237,3,2169,2,2
249,275,3,2169,2,2
249,485,3,2169,2,2
255,72,3,2175,2,2
255,246,3,2175,2,2
256,208,3,2176,2,2
262,214,3,2182,2,2
261,506,3,2181,2,2
258,124,3,2178,2,2
258,71,3,2178,2,2
267,506,3,2187,2,2
268,69,3,2188,2,2
265,170,3,2185,2,2
265,124,3,2185,2,2
280,216,3,2200,2,2
273,68,3,2193,2,2
277,260,3,2197,2,2
290,475,3,2210,2,2
285,129,3,2205,2,2
294,377,3,2214,2,2
294,221,3,2214,2,2
296,206,3,2216,2,2
297,370,3,2217,2,2
297,376,3,2217,2,2
276,67,3,2196,2,2
275,126,3,2195,2,2
301,165,3,2221,2,2
288,177,3,2208,2,2
299,183,3,2219,2,2
293,371,3,2213,2,2
292,236,3,2212,2,2
301,386,3,2221,2,2
283,506,3,2203,2,2
283,164,3,2203,2,2
283,128,3,2203,2,2
304,330,3,2224,2,2
305,350,3,2225,2,2
316,181,3,2236,2,2
309,247,3,2229,2,2
320,216,3,2240,2,2
322,107,3,2242,2,2
324,224,3,2244,2,2
323,222,3,2243,2,2
328,383,3,2248,2,2
333,189,3,2253,2,2
332,295,3,2252,2,2
332,406,3,2252,2,2
337,307,3,2257,2,2
338,313,3,2258,2,2
339,103,3,2259,2,2
342,155,3,2262,2,2
341,317,3,2261,2,2
343,273,3,2263,2,2
345,279,3,2265,2,2
350,108,3,2270,2,2
350,113,3,2270,2,2
353,143,3,2273,2,2
357,235,3,2277,2,2
359,291,3,2279,2,2
362,445,3,2282,2,2
376,506,3,2296,2,2
367,66,3,2287,2,2
378,70,3,2298,2,2
378,80,3,2298,2,2
382,62,3,2302,2,2
389,72,3,2309,2,2
395,233,3,2315,2,2
386,322,3,2306,2,2
385,466,3,2305,2,2
380,138,3,2300,2,2
380,171,3,2300,2,2
368,105,3,2288,2,2
368,76,3,2288,2,2
368,88,3,2288,2,2
369,334,3,2289,2,2
369,260,3,2289,2,2
373,114,3,2293,2,2
372,170,3,2292,2,2
372,207,3,2292,2,2
372,499,3,2292,2,2
407,188,3,2327,2,2
392,285,3,2312,2,2
392,202,3,2312,2,2
410,153,3,2330,2,2
399,70,3,2319,2,2
403,415,3,2323,2,2
413,266,3,2333,2,2
405,309,3,2325,2,2
416,361,3,2336,2,2
417,307,3,2337,2,2
423,99,3,2343,2,2
424,253,3,2344,2,2
422,144,3,2342,2,2
421,61,3,2341,2,2
426,234,3,2346,2,2
428,307,3,2348,2,2
419,335,3,2339,2,2
430,143,3,2350,2,2
435,238,3,2355,2,2
430,403,3,2350,2,2
432,83,3,2352,2,2
436,306,3,2356,2,2
438,44,3,2358,2,2
445,70,3,2365,2,2
444,133,3,2364,2,2
443,452,3,2363,2,2
451,244,3,2371,2,2
452,92,3,2372,2,2
452,100,3,2372,2,2
452,112,3,2372,2,2
446,93,3,2366,2,2
