x1,x2,x3,x4,x5,x6
181,539,1,181,1,2
191,477,1,191,1,2
174,169,1,174,1,2
174,181,1,174,1,2
174,58,1,174,1,2
185,564,1,185,1,2
178,201,1,178,1,2
178,40,1,178,1,2
188,34,1,188,1,2
188,459,1,188,1,2
176,41,1,176,1,2
181,54,1,181,1,2
192,452,1,192,1,2
192,147,1,192,1,2
193,563,1,193,1,2
193,624,1,193,1,2
176,534,1,176,1,2
170,712,1,170,1,2
179,717,1,179,1,2
195,447,1,195,1,2
196,491,1,196,1,2
196,524,1,196,1,2
202,376,1,202,1,2
202,42,1,202,1,2
202,477,1,202,1,2
200,43,1,200,1,2
200,439,1,200,1,2
218,509,1,218,1,2
205,383,1,205,1,2
205,170,1,205,1,2
205,182,1,205,1,2
205,492,1,205,1,2
207,723,1,207,1,2
197,516,1,197,1,2
198,44,1,198,1,2
204,508,1,204,1,2
211,590,1,211,1,2
206,563,1,206,1,2
214,525,1,214,1,2
215,166,1,215,1,2
217,593,1,217,1,2
213,964,1,213,1,2
213,547,1,213,1,2
213,572,1,213,1,2
230,414,1,230,1,2
230,484,1,230,1,2
219,736,1,219,1,2
228,820,1,228,1,2
210,541,1,210,1,2
227,435,1,227,1,2
227,644,1,227,1,2
220,114,1,220,1,2
220,438,1,220,1,2
222,671,1,222,1,2
222,459,1,222,1,2
228,453,1,228,1,2
235,161,1,235,1,2
241,662,1,241,1,2
212,709,1,212,1,2
212,494,1,212,1,2
235,540,1,235,1,2
237,397,1,237,1,2
237,407,1,237,1,2
237,509,1,237,1,2
237,524,1,237,1,2
236,547,1,236,1,2
236,516,1,236,1,2
236,444,1,236,1,2
246,1018,1,246,1,2
250,942,1,250,1,2
246,456,1,246,1,2
238,451,1,238,1,2
243,477,1,243,1,2
243,551,1,243,1,2
243,735,1,243,1,2
250,213,1,250,1,2
254,494,1,254,1,2
254,468,1,254,1,2
242,702,1,242,1,2
244,214,1,244,1,2
244,467,1,244,1,2
252,734,1,252,1,2
256,703,1,256,1,2
257,368,1,257,1,2
253,422,1,253,1,2
253,390,1,253,1,2
258,685,1,258,1,2
261,491,1,261,1,2
261,469,1,261,1,2
259,815,1,259,1,2
259,387,1,259,1,2
259,733,1,259,1,2
263,859,1,263,1,2
266,1050,1,266,1,2
266,584,1,266,1,2
271,797,1,271,1,2
283,449,1,283,1,2
292,365,1,292,1,2
269,719,1,269,1,2
269,369,1,269,1,2
278,350,1,278,1,2
274,571,1,274,1,2
283,769,1,283,1,2
275,934,1,275,1,2
275,585,1,275,1,2
268,732,1,268,1,2
284,684,1,284,1,2
294,458,1,294,1,2
294,414,1,294,1,2
311,317,1,311,1,2
277,563,1,277,1,2
277,689,1,277,1,2
276,375,1,276,1,2
276,436,1,276,1,2
276,460,1,276,1,2
276,469,1,276,1,2
310,511,1,310,1,2
301,555,1,301,1,2
321,534,1,321,1,2
325,645,1,325,1,2
304,705,1,304,1,2
316,528,1,316,1,2
327,195,1,327,1,2
335,464,1,335,1,2
308,199,1,308,1,2
306,439,1,306,1,2
306,448,1,306,1,2
308,414,1,308,1,2
334,798,1,334,1,2
320,196,1,320,1,2
319,652,1,319,1,2
317,197,1,317,1,2
317,554,1,317,1,2
331,400,1,331,1,2
341,764,1,341,1,2
333,605,1,333,1,2
320,723,1,320,1,2
338,448,1,338,1,2
342,490,1,342,1,2
343,846,1,343,1,2
351,425,1,351,1,2
350,309,1,350,1,2
357,698,1,357,1,2
353,762,1,353,1,2
362,309,1,362,1,2
355,689,1,355,1,2
356,350,1,356,1,2
356,514,1,356,1,2
371,685,1,371,1,2
368,497,1,368,1,2
373,301,1,373,1,2
366,612,1,366,1,2
366,514,1,366,1,2
364,318,1,364,1,2
364,327,1,364,1,2
364,565,1,364,1,2
364,435,1,364,1,2
370,525,1,370,1,2
370,628,1,370,1,2
387,613,1,387,1,2
365,520,1,365,1,2
365,675,1,365,1,2
380,496,1,380,1,2
380,760,1,380,1,2
380,436,1,380,1,2
388,467,1,388,1,2
381,691,1,381,1,2
382,692,1,382,1,2
382,327,1,382,1,2
382,328,1,382,1,2
391,759,1,391,1,2
384,766,1,384,1,2
390,301,1,390,1,2
390,642,1,390,1,2
389,714,1,389,1,2
395,535,1,395,1,2
401,456,1,401,1,2
397,450,1,397,1,2
400,286,1,400,1,2
408,486,1,408,1,2
403,363,1,403,1,2
396,636,1,396,1,2
397,349,1,397,1,2
397,317,1,397,1,2
406,759,1,406,1,2
413,352,1,413,1,2
405,502,1,405,1,2
405,315,1,405,1,2
418,722,1,418,1,2
413,556,1,413,1,2
414,273,1,414,1,2
414,302,1,414,1,2
429,301,1,429,1,2
419,307,1,419,1,2
419,324,1,419,1,2
420,278,1,420,1,2
423,574,1,423,1,2
425,505,1,425,1,2
424,284,1,424,1,2
404,495,1,404,1,2
404,347,1,404,1,2
404,551,1,404,1,2
404,675,1,404,1,2
428,278,1,428,1,2
421,1002,1,421,1,2
421,649,1,421,1,2
427,611,1,427,1,2
427,293,1,427,1,2
436,530,1,436,1,2
434,572,1,434,1,2
437,311,1,437,1,2
437,660,1,437,1,2
430,712,1,430,1,2
431,346,1,431,1,2
430,676,1,430,1,2
442,343,1,442,1,2
443,718,1,443,1,2
445,550,1,445,1,2
445,308,1,445,1,2
445,692,1,445,1,2
450,521,1,450,1,2
450,551,1,450,1,2
449,761,1,449,1,2
455,707,1,455,1,2
456,706,1,456,1,2
456,707,1,456,1,2
456,708,1,456,1,2
458,704,1,458,1,2
457,705,1,457,1,2
457,458,1,457,1,2
454,325,1,454,1,2
454,463,1,454,1,2
461,678,1,461,1,2
461,697,1,461,1,2
461,698,1,461,1,2
451,668,1,451,1,2
452,342,1,452,1,2
452,283,1,452,1,2
452,310,1,452,1,2
459,760,1,459,1,2
465,459,1,465,1,2
462,754,1,462,1,2
460,678,1,460,1,2
460,527,1,460,1,2
464,569,1,464,1,2
464,504,1,464,1,2
468,319,1,468,1,2
467,718,1,467,1,2
468,285,1,468,1,2
471,526,1,471,1,2
471,754,1,471,1,2
475,271,1,475,1,2
477,286,1,477,1,2
479,775,1,479,1,2
478,570,1,478,1,2
478,461,1,478,1,2
487,339,1,487,1,2
484,821,1,484,1,2
490,891,1,490,1,2
485,627,1,485,1,2
489,717,1,489,1,2
494,686,1,494,1,2
502,493,1,502,1,2
498,463,1,498,1,2
499,1050,1,499,1,2
500,545,1,500,1,2
501,449,1,501,1,2
501,284,1,501,1,2
499,730,1,499,1,2
499,308,1,499,1,2
499,317,1,499,1,2
508,259,1,508,1,2
507,538,1,507,1,2
508,692,1,508,1,2
510,470,1,510,1,2
505,708,1,505,1,2
513,537,1,513,1,2
515,260,1,515,1,2
509,465,1,509,1,2
509,303,1,509,1,2
509,701,1,509,1,2
516,284,1,516,1,2
517,454,1,517,1,2
524,709,1,524,1,2
524,726,1,524,1,2
525,285,1,525,1,2
524,668,1,524,1,2
526,273,1,526,1,2
525,677,1,525,1,2
529,507,1,529,1,2
531,360,1,531,1,2
534,366,1,534,1,2
532,540,1,532,1,2
532,284,1,532,1,2
533,451,1,533,1,2
533,670,1,533,1,2
542,685,1,542,1,2
542,686,1,542,1,2
542,687,1,542,1,2
542,688,1,542,1,2
542,689,1,542,1,2
542,690,1,542,1,2
542,691,1,542,1,2
542,692,1,542,1,2
542,693,1,542,1,2
542,694,1,542,1,2
542,695,1,542,1,2
542,696,1,542,1,2
542,697,1,542,1,2
542,698,1,542,1,2
545,682,1,545,1,2
545,683,1,545,1,2
545,684,1,545,1,2
545,685,1,545,1,2
545,686,1,545,1,2
545,687,1,545,1,2
545,688,1,545,1,2
545,689,1,545,1,2
545,690,1,545,1,2
545,691,1,545,1,2
545,692,1,545,1,2
545,693,1,545,1,2
545,694,1,545,1,2
545,695,1,545,1,2
545,696,1,545,1,2
545,697,1,545,1,2
545,698,1,545,1,2
545,699,1,545,1,2
539,313,1,539,1,2
547,699,1,547,1,2
547,700,1,547,1,2
544,697,1,544,1,2
544,698,1,544,1,2
544,683,1,544,1,2
544,684,1,544,1,2
544,685,1,544,1,2
544,686,1,544,1,2
544,687,1,544,1,2
544,688,1,544,1,2
544,689,1,544,1,2
544,690,1,544,1,2
544,691,1,544,1,2
544,692,1,544,1,2
544,693,1,544,1,2
544,694,1,544,1,2
544,695,1,544,1,2
544,696,1,544,1,2
544,747,1,544,1,2
541,821,1,541,1,2
546,681,1,546,1,2
546,682,1,546,1,2
546,683,1,546,1,2
546,684,1,546,1,2
546,685,1,546,1,2
546,686,1,546,1,2
546,687,1,546,1,2
546,688,1,546,1,2
546,689,1,546,1,2
546,690,1,546,1,2
546,691,1,546,1,2
546,692,1,546,1,2
546,693,1,546,1,2
546,694,1,546,1,2
546,695,1,546,1,2
546,696,1,546,1,2
546,697,1,546,1,2
546,698,1,546,1,2
546,699,1,546,1,2
546,680,1,546,1,2
543,689,1,543,1,2
543,690,1,543,1,2
543,691,1,543,1,2
543,692,1,543,1,2
543,693,1,543,1,2
543,694,1,543,1,2
543,695,1,543,1,2
543,696,1,543,1,2
543,697,1,543,1,2
543,698,1,543,1,2
543,606,1,543,1,2
543,683,1,543,1,2
543,684,1,543,1,2
543,685,1,543,1,2
543,686,1,543,1,2
543,687,1,543,1,2
543,688,1,543,1,2
548,560,1,548,1,2
540,303,1,540,1,2
540,362,1,540,1,2
539,748,1,539,1,2
550,654,1,550,1,2
550,894,1,550,1,2
556,280,1,556,1,2
549,301,1,549,1,2
549,391,1,549,1,2
564,652,1,564,1,2
568,389,1,568,1,2
570,496,1,570,1,2
570,558,1,570,1,2
561,751,1,561,1,2
566,545,1,566,1,2
566,472,1,566,1,2
573,552,1,573,1,2
573,473,1,573,1,2
585,550,1,585,1,2
582,723,1,582,1,2
581,368,1,581,1,2
583,538,1,583,1,2
590,653,1,590,1,2
593,763,1,593,1,2
587,474,1,587,1,2
593,513,1,593,1,2
593,532,1,593,1,2
589,356,1,589,1,2
579,692,1,579,1,2
579,551,1,579,1,2
579,479,1,579,1,2
598,61,1,598,1,2
596,525,1,596,1,2
602,474,1,602,1,2
596,358,1,596,1,2
596,431,1,596,1,2
596,293,1,596,1,2
596,333,1,596,1,2
596,341,1,596,1,2
599,691,1,599,1,2
601,101,1,601,1,2
603,143,1,603,1,2
603,165,1,603,1,2
603,173,1,603,1,2
606,469,1,606,1,2
604,181,1,604,1,2
604,228,1,604,1,2
604,317,1,604,1,2
604,318,1,604,1,2
607,257,1,607,1,2
607,471,1,607,1,2
608,205,1,608,1,2
611,69,1,611,1,2
614,218,1,614,1,2
605,483,1,605,1,2
605,130,1,605,1,2
605,646,1,605,1,2
605,662,1,605,1,2
605,622,1,605,1,2
614,620,1,614,1,2
612,407,1,612,1,2
612,328,1,612,1,2
619,206,1,619,1,2
619,325,1,619,1,2
620,316,1,620,1,2
620,221,1,620,1,2
620,241,1,620,1,2
621,621,1,621,1,2
629,466,1,629,1,2
626,638,1,626,1,2
628,356,1,628,1,2
625,643,1,625,1,2
625,197,1,625,1,2
627,612,1,627,1,2
622,606,1,622,1,2
635,497,1,635,1,2
640,503,1,640,1,2
640,720,1,640,1,2
636,405,1,636,1,2
641,1050,1,641,1,2
647,261,1,647,1,2
653,267,1,653,1,2
654,166,1,654,1,2
661,587,1,661,1,2
654,428,1,654,1,2
654,434,1,654,1,2
654,1031,1,654,1,2
644,366,1,644,1,2
644,404,1,644,1,2
652,188,1,652,1,2
651,798,1,651,1,2
652,90,1,652,1,2
652,96,1,652,1,2
651,578,1,651,1,2
659,599,1,659,1,2
660,235,1,660,1,2
660,428,1,660,1,2
662,762,1,662,1,2
662,140,1,662,1,2
667,228,1,667,1,2
672,237,1,672,1,2
665,302,1,665,1,2
665,521,1,665,1,2
664,779,1,664,1,2
672,488,1,672,1,2
670,512,1,670,1,2
669,140,1,669,1,2
669,430,1,669,1,2
669,589,1,669,1,2
670,188,1,670,1,2
669,547,1,669,1,2
675,478,1,675,1,2
675,388,1,675,1,2
675,389,1,675,1,2
675,390,1,675,1,2
675,391,1,675,1,2
676,390,1,676,1,2
676,391,1,676,1,2
676,640,1,676,1,2
678,259,1,678,1,2
678,466,1,678,1,2
679,119,1,679,1,2
684,517,1,684,1,2
683,247,1,683,1,2
687,861,1,687,1,2
686,431,1,686,1,2
686,432,1,686,1,2
677,564,1,677,1,2
677,391,1,677,1,2
685,533,1,685,1,2
691,247,1,691,1,2
691,260,1,691,1,2
681,199,1,681,1,2
681,682,1,681,1,2
674,388,1,674,1,2
674,389,1,674,1,2
680,297,1,680,1,2
680,148,1,680,1,2
692,609,1,692,1,2
695,946,1,695,1,2
693,469,1,693,1,2
691,702,1,691,1,2
691,328,1,691,1,2
691,434,1,691,1,2
697,556,1,697,1,2
698,591,1,698,1,2
696,387,1,696,1,2
696,243,1,696,1,2
696,618,1,696,1,2
699,591,1,699,1,2
701,283,1,701,1,2
701,486,1,701,1,2
700,206,1,700,1,2
700,598,1,700,1,2
707,316,1,707,1,2
708,196,1,708,1,2
707,428,1,707,1,2
710,115,1,710,1,2
710,421,1,710,1,2
710,569,1,710,1,2
713,436,1,713,1,2
713,315,1,713,1,2
717,340,1,717,1,2
714,575,1,714,1,2
716,489,1,716,1,2
716,173,1,716,1,2
718,534,1,718,1,2
722,268,1,722,1,2
723,442,1,723,1,2
724,531,1,724,1,2
725,252,1,725,1,2
729,339,1,729,1,2
733,679,1,733,1,2
740,674,1,740,1,2
741,97,1,741,1,2
740,45,1,740,1,2
752,909,1,752,1,2
741,664,1,741,1,2
742,228,1,742,1,2
742,187,1,742,1,2
753,581,1,753,1,2
739,403,1,739,1,2
749,735,1,749,1,2
749,311,1,749,1,2
744,52,1,744,1,2
747,148,1,747,1,2
747,159,1,747,1,2
747,165,1,747,1,2
747,173,1,747,1,2
756,378,1,756,1,2
758,345,1,758,1,2
759,213,1,759,1,2
763,787,1,763,1,2
761,228,1,761,1,2
757,308,1,757,1,2
762,54,1,762,1,2
762,63,1,762,1,2
766,221,1,766,1,2
765,308,1,765,1,2
768,174,1,768,1,2
771,245,1,771,1,2
770,381,1,770,1,2
770,674,1,770,1,2
764,874,1,764,1,2
764,889,1,764,1,2
774,99,1,774,1,2
774,180,1,774,1,2
769,67,1,769,1,2
769,483,1,769,1,2
773,196,1,773,1,2
773,617,1,773,1,2
778,405,1,778,1,2
778,244,1,778,1,2
778,732,1,778,1,2
779,502,1,779,1,2
779,689,1,779,1,2
782,1048,1,782,1,2
782,558,1,782,1,2
781,548,1,781,1,2
780,564,1,780,1,2
781,142,1,781,1,2
781,307,1,781,1,2
786,671,1,786,1,2
792,628,1,792,1,2
791,228,1,791,1,2
794,1007,1,794,1,2
800,585,1,800,1,2
801,158,1,801,1,2
804,734,1,804,1,2
803,584,1,803,1,2
808,532,1,808,1,2
806,641,1,806,1,2
806,331,1,806,1,2
806,557,1,806,1,2
809,475,1,809,1,2
811,563,1,811,1,2
814,589,1,814,1,2
814,443,1,814,1,2
812,538,1,812,1,2
811,749,1,811,1,2
819,322,1,819,1,2
824,691,1,824,1,2
822,339,1,822,1,2
822,965,1,822,1,2
828,282,1,828,1,2
828,292,1,828,1,2
826,658,1,826,1,2
826,162,1,826,1,2
826,211,1,826,1,2
826,234,1,826,1,2
839,157,1,839,1,2
840,342,1,840,1,2
829,151,1,829,1,2
829,331,1,829,1,2
835,303,1,835,1,2
835,399,1,835,1,2
846,110,1,846,1,2
846,482,1,846,1,2
835,648,1,835,1,2
837,73,1,837,1,2
836,641,1,836,1,2
836,526,1,836,1,2
843,722,1,843,1,2
842,233,1,842,1,2
848,333,1,848,1,2
848,668,1,848,1,2
841,1050,1,841,1,2
841,146,1,841,1,2
853,220,1,853,1,2
853,627,1,853,1,2
853,438,1,853,1,2
851,414,1,851,1,2
851,115,1,851,1,2
847,405,1,847,1,2
851,649,1,851,1,2
852,349,1,852,1,2
854,524,1,854,1,2
856,808,1,856,1,2
858,382,1,858,1,2
858,390,1,858,1,2
855,672,1,855,1,2
855,327,1,855,1,2
856,80,1,856,1,2
856,81,1,856,1,2
859,261,1,859,1,2
859,268,1,859,1,2
866,366,1,866,1,2
861,437,1,861,1,2
861,283,1,861,1,2
861,546,1,861,1,2
861,349,1,861,1,2
865,190,1,865,1,2
862,245,1,862,1,2
862,485,1,862,1,2
862,156,1,862,1,2
862,343,1,862,1,2
867,219,1,867,1,2
867,259,1,867,1,2
868,502,1,868,1,2
868,551,1,868,1,2
869,461,1,869,1,2
875,711,1,875,1,2
876,674,1,876,1,2
876,348,1,876,1,2
877,275,1,877,1,2
878,228,1,878,1,2
883,528,1,883,1,2
883,451,1,883,1,2
882,117,1,882,1,2
882,537,1,882,1,2
887,412,1,887,1,2
888,108,1,888,1,2
888,349,1,888,1,2
880,564,1,880,1,2
884,652,1,884,1,2
884,324,1,884,1,2
884,180,1,884,1,2
884,198,1,884,1,2
890,420,1,890,1,2
892,529,1,892,1,2
889,252,1,889,1,2
889,687,1,889,1,2
889,523,1,889,1,2
890,276,1,890,1,2
900,579,1,900,1,2
901,441,1,901,1,2
902,117,1,902,1,2
905,690,1,905,1,2
905,939,1,905,1,2
904,460,1,904,1,2
907,626,1,907,1,2
903,33,1,903,1,2
911,722,1,911,1,2
915,136,1,915,1,2
915,1050,1,915,1,2
912,950,1,912,1,2
920,390,1,920,1,2
927,373,1,927,1,2
934,77,1,934,1,2
934,371,1,934,1,2
933,361,1,933,1,2
932,110,1,932,1,2
936,452,1,936,1,2
937,819,1,937,1,2
929,522,1,929,1,2
930,283,1,930,1,2
926,453,1,926,1,2
940,60,1,940,1,2
940,69,1,940,1,2
940,101,1,940,1,2
935,304,1,935,1,2
935,521,1,935,1,2
935,334,1,935,1,2
941,83,1,941,1,2
941,573,1,941,1,2
947,68,1,947,1,2
946,336,1,946,1,2
946,356,1,946,1,2
947,92,1,947,1,2
948,491,1,948,1,2
948,192,1,948,1,2
948,201,1,948,1,2
949,437,1,949,1,2
950,680,1,950,1,2
951,455,1,951,1,2
954,731,1,954,1,2
954,342,1,954,1,2
955,461,1,955,1,2
958,148,1,958,1,2
959,447,1,959,1,2
959,410,1,959,1,2
963,52,1,963,1,2
964,372,1,964,1,2
966,191,1,966,1,2
964,99,1,964,1,2
964,128,1,964,1,2
964,292,1,964,1,2
964,304,1,964,1,2
964,83,1,964,1,2
964,323,1,964,1,2
967,430,1,967,1,2
971,533,1,971,1,2
975,527,1,975,1,2
969,528,1,969,1,2
977,993,1,977,1,2
977,596,1,977,1,2
985,520,1,985,1,2
986,51,1,986,1,2
981,439,1,981,1,2
992,272,1,992,1,2
992,273,1,992,1,2
992,274,1,992,1,2
992,275,1,992,1,2
987,432,1,987,1,2
990,334,1,990,1,2
990,349,1,990,1,2
990,350,1,990,1,2
995,221,1,995,1,2
998,121,1,998,1,2
993,271,1,993,1,2
993,272,1,993,1,2
993,273,1,993,1,2
993,274,1,993,1,2
993,275,1,993,1,2
993,225,1,993,1,2
993,226,1,993,1,2
993,223,1,993,1,2
993,224,1,993,1,2
1004,124,1,1004,1,2
1004,125,1,1004,1,2
1004,126,1,1004,1,2
1004,127,1,1004,1,2
1004,128,1,1004,1,2
1004,129,1,1004,1,2
1004,130,1,1004,1,2
1004,131,1,1004,1,2
1004,142,1,1004,1,2
1004,147,1,1004,1,2
1003,429,1,1003,1,2
1001,129,1,1001,1,2
1001,130,1,1001,1,2
1001,131,1,1001,1,2
1001,142,1,1001,1,2
1001,147,1,1001,1,2
1001,121,1,1001,1,2
1001,122,1,1001,1,2
1001,123,1,1001,1,2
1001,124,1,1001,1,2
1001,125,1,1001,1,2
1001,126,1,1001,1,2
1001,127,1,1001,1,2
1001,128,1,1001,1,2
999,147,1,999,1,2
999,121,1,999,1,2
999,122,1,999,1,2
999,123,1,999,1,2
999,124,1,999,1,2
999,125,1,999,1,2
999,126,1,999,1,2
999,127,1,999,1,2
999,128,1,999,1,2
999,129,1,999,1,2
999,130,1,999,1,2
999,131,1,999,1,2
998,501,1,998,1,2
994,271,1,994,1,2
994,272,1,994,1,2
994,273,1,994,1,2
994,274,1,994,1,2
994,275,1,994,1,2
994,520,1,994,1,2
994,223,1,994,1,2
994,224,1,994,1,2
994,225,1,994,1,2
994,226,1,994,1,2
1000,120,1,1000,1,2
1000,121,1,1000,1,2
1000,122,1,1000,1,2
1000,123,1,1000,1,2
1000,124,1,1000,1,2
1000,125,1,1000,1,2
1000,126,1,1000,1,2
1000,127,1,1000,1,2
1000,128,1,1000,1,2
1000,129,1,1000,1,2
1000,130,1,1000,1,2
1000,131,1,1000,1,2
1000,142,1,1000,1,2
1000,147,1,1000,1,2
996,222,1,996,1,2
996,243,1,996,1,2
996,486,1,996,1,2
996,291,1,996,1,2
996,328,1,996,1,2
1003,81,1,1003,1,2
1003,82,1,1003,1,2
1003,78,1,1003,1,2
1003,79,1,1003,1,2
1003,80,1,1003,1,2
1003,123,1,1003,1,2
1003,124,1,1003,1,2
1003,125,1,1003,1,2
1003,126,1,1003,1,2
1003,127,1,1003,1,2
1003,128,1,1003,1,2
1003,129,1,1003,1,2
1003,130,1,1003,1,2
1003,131,1,1003,1,2
1003,142,1,1003,1,2
1003,147,1,1003,1,2
1012,477,1,1012,1,2
1012,164,1,1012,1,2
1012,165,1,1012,1,2
1012,166,1,1012,1,2
1012,167,1,1012,1,2
1012,168,1,1012,1,2
1012,169,1,1012,1,2
1012,170,1,1012,1,2
1012,171,1,1012,1,2
1012,259,1,1012,1,2
1012,126,1,1012,1,2
1012,127,1,1012,1,2
1012,128,1,1012,1,2
1012,129,1,1012,1,2
1012,147,1,1012,1,2
1012,61,1,1012,1,2
1012,77,1,1012,1,2
1012,79,1,1012,1,2
1002,142,1,1002,1,2
1002,147,1,1002,1,2
1001,507,1,1001,1,2
1002,122,1,1002,1,2
1002,123,1,1002,1,2
1002,124,1,1002,1,2
1002,125,1,1002,1,2
1002,126,1,1002,1,2
1002,127,1,1002,1,2
1002,128,1,1002,1,2
1002,129,1,1002,1,2
1002,130,1,1002,1,2
1002,131,1,1002,1,2
1002,79,1,1002,1,2
1002,80,1,1002,1,2
1002,81,1,1002,1,2
1002,82,1,1002,1,2
1002,83,1,1002,1,2
1008,79,1,1008,1,2
1008,184,1,1008,1,2
1008,185,1,1008,1,2
1008,186,1,1008,1,2
1008,187,1,1008,1,2
1008,188,1,1008,1,2
1008,189,1,1008,1,2
1008,190,1,1008,1,2
1008,191,1,1008,1,2
1008,192,1,1008,1,2
1008,193,1,1008,1,2
1008,194,1,1008,1,2
1008,195,1,1008,1,2
1008,196,1,1008,1,2
1008,197,1,1008,1,2
1008,198,1,1008,1,2
1008,199,1,1008,1,2
1008,200,1,1008,1,2
1008,201,1,1008,1,2
1008,202,1,1008,1,2
1008,203,1,1008,1,2
1008,204,1,1008,1,2
1008,205,1,1008,1,2
1008,206,1,1008,1,2
1008,207,1,1008,1,2
1008,208,1,1008,1,2
1008,209,1,1008,1,2
1008,210,1,1008,1,2
1008,125,1,1008,1,2
1008,126,1,1008,1,2
1008,127,1,1008,1,2
